6.002353e+002,1.083922e+001
6.007174e+002,1.111036e+001
6.011995e+002,1.127798e+001
6.016816e+002,1.137567e+001
6.021638e+002,1.144883e+001
6.026459e+002,1.153269e+001
6.031280e+002,1.163989e+001
6.036101e+002,1.176126e+001
6.040922e+002,1.187581e+001
6.045743e+002,1.196303e+001
6.050565e+002,1.201078e+001
6.055386e+002,1.201634e+001
6.060207e+002,1.198247e+001
6.065028e+002,1.191347e+001
6.069849e+002,1.181457e+001
6.074670e+002,1.169473e+001
6.079492e+002,1.157008e+001
6.084313e+002,1.146426e+001
6.089134e+002,1.140389e+001
6.093955e+002,1.141074e+001
6.098776e+002,1.149405e+001
6.103597e+002,1.164697e+001
6.108419e+002,1.184888e+001
6.113240e+002,1.207291e+001
6.118061e+002,1.229504e+001
6.122882e+002,1.250053e+001
6.127703e+002,1.268462e+001
6.132524e+002,1.284793e+001
6.137346e+002,1.298990e+001
6.142167e+002,1.310498e+001
6.146988e+002,1.318361e+001
6.151809e+002,1.321786e+001
6.156630e+002,1.320832e+001
6.161451e+002,1.316823e+001
6.166273e+002,1.312189e+001
6.171094e+002,1.309713e+001
6.175915e+002,1.311479e+001
6.180736e+002,1.318454e+001
6.185557e+002,1.330087e+001
6.190378e+002,1.344803e+001
6.195200e+002,1.360691e+001
6.200021e+002,1.376176e+001
6.204842e+002,1.390385e+001
6.209663e+002,1.403058e+001
6.214484e+002,1.414119e+001
6.219305e+002,1.423206e+001
6.224127e+002,1.429445e+001
6.228948e+002,1.431634e+001
6.233769e+002,1.428695e+001
6.238590e+002,1.420252e+001
6.243411e+002,1.407047e+001
6.248232e+002,1.391043e+001
6.253054e+002,1.375096e+001
6.257875e+002,1.362306e+001
6.262696e+002,1.355206e+001
6.267517e+002,1.355105e+001
6.272338e+002,1.361744e+001
6.277159e+002,1.373351e+001
6.281981e+002,1.387064e+001
6.286802e+002,1.399600e+001
6.291623e+002,1.408053e+001
6.296444e+002,1.410676e+001
6.301265e+002,1.407383e+001
6.306086e+002,1.399802e+001
6.310908e+002,1.390786e+001
6.315729e+002,1.383526e+001
6.320550e+002,1.380564e+001
6.325371e+002,1.383034e+001
6.330192e+002,1.390373e+001
6.335013e+002,1.400602e+001
6.339835e+002,1.411048e+001
6.344656e+002,1.419236e+001
6.349477e+002,1.423594e+001
6.354298e+002,1.423737e+001
6.359119e+002,1.420304e+001
6.363940e+002,1.414509e+001
6.368762e+002,1.407664e+001
6.373583e+002,1.400880e+001
6.378404e+002,1.395012e+001
6.383225e+002,1.390790e+001
6.388046e+002,1.388935e+001
6.392867e+002,1.390121e+001
6.397689e+002,1.394762e+001
6.402510e+002,1.402738e+001
6.407331e+002,1.413236e+001
6.412152e+002,1.424889e+001
6.416973e+002,1.436167e+001
6.421794e+002,1.445888e+001
6.426616e+002,1.453573e+001
6.431437e+002,1.459478e+001
6.436258e+002,1.464305e+001
6.441079e+002,1.468756e+001
6.445900e+002,1.473145e+001
6.450721e+002,1.477279e+001
6.455543e+002,1.480632e+001
6.460364e+002,1.482723e+001
6.465185e+002,1.483459e+001
6.470006e+002,1.483265e+001
6.474827e+002,1.482935e+001
6.479648e+002,1.483282e+001
6.484470e+002,1.484826e+001
6.489291e+002,1.487542e+001
6.494112e+002,1.491078e+001
6.498933e+002,1.495007e+001
6.503754e+002,1.499051e+001
6.508575e+002,1.503139e+001
6.513397e+002,1.507283e+001
6.518218e+002,1.511381e+001
6.523039e+002,1.515062e+001
6.527860e+002,1.517701e+001
6.532681e+002,1.518629e+001
6.537502e+002,1.517429e+001
6.542324e+002,1.514149e+001
6.547145e+002,1.509313e+001
6.551966e+002,1.503735e+001
6.556787e+002,1.498223e+001
6.561608e+002,1.493333e+001
6.566429e+002,1.489293e+001
6.571251e+002,1.486135e+001
6.576072e+002,1.483919e+001
6.580893e+002,1.482891e+001
6.585714e+002,1.483432e+001
6.590535e+002,1.485836e+001
6.595356e+002,1.490013e+001
6.600178e+002,1.495340e+001
6.604999e+002,1.500783e+001
6.609820e+002,1.505245e+001
6.614641e+002,1.507982e+001
6.619462e+002,1.508843e+001
6.624283e+002,1.508270e+001
6.629105e+002,1.507035e+001
6.633926e+002,1.505850e+001
6.638747e+002,1.505011e+001
6.643568e+002,1.504319e+001
6.648389e+002,1.503301e+001
6.653210e+002,1.501627e+001
6.658032e+002,1.499580e+001
6.662853e+002,1.498542e+001
6.667674e+002,1.501445e+001
6.672495e+002,1.512642e+001
6.677316e+002,1.535180e+001
6.682137e+002,1.563973e+001
6.686959e+002,1.585029e+001
6.691780e+002,1.591973e+001
6.696601e+002,1.591059e+001
6.701422e+002,1.588422e+001
6.706243e+002,1.586024e+001
6.711064e+002,1.583795e+001
6.715886e+002,1.581123e+001
6.720707e+002,1.577367e+001
6.725528e+002,1.572122e+001
6.730349e+002,1.565480e+001
6.735170e+002,1.558161e+001
6.739991e+002,1.551333e+001
6.744813e+002,1.546219e+001
6.749634e+002,1.543708e+001
6.754455e+002,1.544119e+001
6.759276e+002,1.547168e+001
6.764097e+002,1.552092e+001
6.768918e+002,1.557934e+001
6.773740e+002,1.563875e+001
6.778561e+002,1.569428e+001
6.783382e+002,1.574398e+001
6.788203e+002,1.578662e+001
6.793024e+002,1.581996e+001
6.797845e+002,1.583909e+001
6.802667e+002,1.583940e+001
6.807488e+002,1.581939e+001
6.812309e+002,1.578316e+001
6.817130e+002,1.574029e+001
6.821951e+002,1.570317e+001
6.826772e+002,1.568334e+001
6.831594e+002,1.568861e+001
6.836415e+002,1.572166e+001
6.841236e+002,1.578015e+001
6.846057e+002,1.585805e+001
6.850878e+002,1.594739e+001
6.855699e+002,1.603951e+001
6.860521e+002,1.612525e+001
6.865342e+002,1.619460e+001
6.870163e+002,1.623710e+001
6.874984e+002,1.624415e+001
6.879805e+002,1.621319e+001
6.884626e+002,1.615186e+001
6.889448e+002,1.607901e+001
6.894269e+002,1.602081e+001
6.899090e+002,1.600302e+001
6.903911e+002,1.604266e+001
6.908732e+002,1.614211e+001
6.913553e+002,1.628743e+001
6.918375e+002,1.645181e+001
6.923196e+002,1.660363e+001
6.928017e+002,1.671681e+001
