nm, %R
1650.000000, 92.952676
1646.000000, 93.805357
1642.000000, 93.028675
1638.000000, 93.511718
1634.000000, 93.636134
1630.000000, 94.589109
1626.000000, 94.480630
1622.000000, 95.016776
1618.000000, 94.781728
1614.000000, 96.604736
1610.000000, 95.590996
1606.000000, 96.546106
1602.000000, 95.815242
1598.000000, 96.289760
1594.000000, 96.397457
1590.000000, 96.565988
1586.000000, 96.447798
1582.000000, 96.798631
1578.000000, 96.973782
1574.000000, 96.462809
1570.000000, 97.270496
1566.000000, 96.853939
1562.000000, 97.017868
1558.000000, 96.953276
1554.000000, 97.394682
1550.000000, 96.504347
1546.000000, 96.369200
1542.000000, 96.573323
1538.000000, 96.489704
1534.000000, 96.688336
1530.000000, 96.667073
1526.000000, 96.620855
1522.000000, 96.208160
1518.000000, 96.155187
1514.000000, 95.728420
1510.000000, 95.579838
1506.000000, 95.129660
1502.000000, 94.894283
1498.000000, 94.670506
1494.000000, 94.467352
1490.000000, 93.791377
1486.000000, 94.064527
1482.000000, 94.268173
1478.000000, 93.436617
1474.000000, 93.197933
1470.000000, 92.703765
1466.000000, 92.560439
1462.000000, 91.824885
1458.000000, 91.858765
1454.000000, 91.589052
1450.000000, 91.324250
1446.000000, 90.884673
1442.000000, 90.407181
1438.000000, 90.239405
1434.000000, 89.876092
1430.000000, 89.705587
1426.000000, 89.305459
1422.000000, 89.418307
1418.000000, 88.423660
1414.000000, 88.195587
1410.000000, 88.617733
1406.000000, 88.698059
1402.000000, 87.626440
1398.000000, 86.763114
1394.000000, 86.624806
1390.000000, 88.111905
1386.000000, 88.812899
1382.000000, 89.258008
1378.000000, 90.045809
1374.000000, 90.890882
1370.000000, 92.127176
1366.000000, 92.754866
1362.000000, 93.363759
1358.000000, 94.376931
1354.000000, 95.670045
1350.000000, 96.576661
1346.000000, 96.959570
1342.000000, 97.534014
1338.000000, 97.456339
1334.000000, 97.494535
1330.000000, 97.617703
1326.000000, 97.665347
1322.000000, 97.632249
1318.000000, 97.764186
1314.000000, 97.584867
1310.000000, 97.768224
1306.000000, 97.505390
1302.000000, 97.558875
1298.000000, 97.624933
1294.000000, 97.671483
1290.000000, 97.515819
1286.000000, 97.469922
1282.000000, 97.293229
1278.000000, 97.144332
1274.000000, 97.044241
1270.000000, 96.971787
1266.000000, 96.661744
1262.000000, 96.465103
1258.000000, 96.419968
1254.000000, 96.101950
1250.000000, 95.915195
1246.000000, 95.604950
1242.000000, 94.944034
1238.000000, 94.065172
1234.000000, 93.350268
1230.000000, 92.574707
1226.000000, 91.119351
1222.000000, 89.774243
1218.000000, 88.554879
1214.000000, 87.964284
1210.000000, 88.140924
1206.000000, 88.249617
1202.000000, 87.933380
1198.000000, 87.239181
1194.000000, 86.533636
1190.000000, 85.789777
1186.000000, 87.137770
1182.000000, 89.377472
1178.000000, 90.652193
1174.000000, 91.294595
1170.000000, 92.247251
1166.000000, 93.312831
1162.000000, 93.909358
1158.000000, 94.231401
1154.000000, 94.257717
1150.000000, 94.825780
1146.000000, 95.870281
1142.000000, 96.466961
1138.000000, 97.019870
1134.000000, 97.475646
1130.000000, 97.526223
1126.000000, 97.417904
1122.000000, 97.819274
1118.000000, 97.904823
1114.000000, 97.900712
1110.000000, 97.943055
1106.000000, 98.060272
1102.000000, 98.072439
1098.000000, 97.788059
1094.000000, 97.797544
1090.000000, 97.566268
1086.000000, 97.614190
1082.000000, 97.870584
1078.000000, 98.006635
1074.000000, 97.832902
1070.000000, 97.771757
1066.000000, 97.733013
1062.000000, 97.583914
1058.000000, 97.502466
1054.000000, 97.590410
1050.000000, 97.282995
1046.000000, 97.252665
1042.000000, 97.519124
1038.000000, 97.750574
1034.000000, 97.849781
1030.000000, 97.713428
1026.000000, 97.509170
1022.000000, 97.651191
1018.000000, 97.757465
1014.000000, 97.375326
1010.000000, 97.487115
1006.000000, 97.949638
1002.000000, 98.174247
998.000000, 97.857580
994.000000, 98.008639
990.000000, 98.224220
986.000000, 98.142258
982.000000, 98.168511
978.000000, 98.130809
974.000000, 97.527287
970.000000, 98.165966
966.000000, 98.702580
962.000000, 97.925274
958.000000, 97.941171
954.000000, 98.237832
950.000000, 98.230593
