nm, %R
1650.000000, 91.798801
1646.000000, 92.192460
1642.000000, 92.499026
1638.000000, 92.784224
1634.000000, 93.042056
1630.000000, 93.285366
1626.000000, 93.637169
1622.000000, 93.998410
1618.000000, 94.346130
1614.000000, 94.687682
1610.000000, 95.015618
1606.000000, 95.267453
1602.000000, 95.415170
1598.000000, 95.576304
1594.000000, 95.699370
1590.000000, 95.790961
1586.000000, 95.938249
1582.000000, 96.000816
1578.000000, 96.086308
1574.000000, 96.125280
1570.000000, 96.142938
1566.000000, 96.183454
1562.000000, 96.213020
1558.000000, 96.257843
1554.000000, 96.298263
1550.000000, 96.260126
1546.000000, 96.255504
1542.000000, 96.185275
1538.000000, 96.125781
1534.000000, 96.108373
1530.000000, 96.020231
1526.000000, 95.910008
1522.000000, 95.746628
1518.000000, 95.507119
1514.000000, 95.292033
1510.000000, 95.076020
1506.000000, 94.848900
1502.000000, 94.588172
1498.000000, 94.288031
1494.000000, 94.005638
1490.000000, 93.735287
1486.000000, 93.515951
1482.000000, 93.293250
1478.000000, 93.056501
1474.000000, 92.854589
1470.000000, 92.554783
1466.000000, 92.239213
1462.000000, 91.918667
1458.000000, 91.576622
1454.000000, 91.232791
1450.000000, 90.888258
1446.000000, 90.518023
1442.000000, 90.146404
1438.000000, 89.794670
1434.000000, 89.510088
1430.000000, 89.252334
1426.000000, 89.002746
1422.000000, 88.823201
1418.000000, 88.630941
1414.000000, 88.474959
1410.000000, 88.259889
1406.000000, 87.965840
1402.000000, 87.673252
1398.000000, 87.416112
1394.000000, 87.285758
1390.000000, 87.322804
1386.000000, 87.608705
1382.000000, 88.163422
1378.000000, 88.900537
1374.000000, 89.718410
1370.000000, 90.524525
1366.000000, 91.359020
1362.000000, 92.235471
1358.000000, 93.175886
1354.000000, 94.137772
1350.000000, 95.050904
1346.000000, 95.791425
1342.000000, 96.331373
1338.000000, 96.662709
1334.000000, 96.905285
1330.000000, 97.030829
1326.000000, 97.103893
1322.000000, 97.150450
1318.000000, 97.175155
1314.000000, 97.200340
1310.000000, 97.236397
1306.000000, 97.189686
1302.000000, 97.145702
1298.000000, 97.103223
1294.000000, 97.063787
1290.000000, 97.035820
1286.000000, 96.988262
1282.000000, 96.909555
1278.000000, 96.856583
1274.000000, 96.753216
1270.000000, 96.590797
1266.000000, 96.397801
1262.000000, 96.190400
1258.000000, 95.945395
1254.000000, 95.679611
1250.000000, 95.375005
1246.000000, 95.008755
1242.000000, 94.503814
1238.000000, 93.872909
1234.000000, 93.086782
1230.000000, 92.150559
1226.000000, 91.134459
1222.000000, 90.054496
1218.000000, 89.053018
1214.000000, 88.216413
1210.000000, 87.621991
1206.000000, 87.201075
1202.000000, 86.875005
1198.000000, 86.640204
1194.000000, 86.557429
1190.000000, 86.718945
1186.000000, 87.190761
1182.000000, 87.983120
1178.000000, 89.033235
1174.000000, 90.166303
1170.000000, 91.230784
1166.000000, 92.126019
1162.000000, 92.831113
1158.000000, 93.415057
1154.000000, 93.987452
1150.000000, 94.540467
1146.000000, 95.095056
1142.000000, 95.613813
1138.000000, 96.129172
1134.000000, 96.636324
1130.000000, 97.037698
1126.000000, 97.289159
1122.000000, 97.455231
1118.000000, 97.561501
1114.000000, 97.639239
1110.000000, 97.731763
1106.000000, 97.786433
1102.000000, 97.821378
1098.000000, 97.832620
1094.000000, 97.826623
1090.000000, 97.820289
1086.000000, 97.784194
1082.000000, 97.751323
1078.000000, 97.712683
1074.000000, 97.708891
1070.000000, 97.680265
1066.000000, 97.628985
1062.000000, 97.624119
1058.000000, 97.614749
1054.000000, 97.570970
1050.000000, 97.518115
1046.000000, 97.502656
1042.000000, 97.500098
1038.000000, 97.468121
1034.000000, 97.432669
1030.000000, 97.388029
1026.000000, 97.373145
1022.000000, 97.353617
1018.000000, 97.367466
1014.000000, 97.377288
1010.000000, 97.411715
1006.000000, 97.542276
1002.000000, 97.621028
998.000000, 97.662987
994.000000, 97.739395
990.000000, 97.813710
986.000000, 97.824767
982.000000, 97.881908
978.000000, 97.974391
974.000000, 97.961995
970.000000, 97.960016
966.000000, 97.914155
962.000000, 97.897991
958.000000, 97.866095
954.000000, 97.851398
950.000000, 97.767441
