nm, %R
1650.000000, 55.690406
1646.000000, 55.856828
1642.000000, 56.103340
1638.000000, 56.252770
1634.000000, 56.369202
1630.000000, 56.407046
1626.000000, 56.428209
1622.000000, 56.382457
1618.000000, 56.297717
1614.000000, 56.273286
1610.000000, 56.205475
1606.000000, 56.157516
1602.000000, 56.115289
1598.000000, 56.063450
1594.000000, 55.965490
1590.000000, 55.892654
1586.000000, 55.825631
1582.000000, 55.734287
1578.000000, 55.669054
1574.000000, 55.616329
1570.000000, 55.499134
1566.000000, 55.419996
1562.000000, 55.348325
1558.000000, 55.278441
1554.000000, 55.206475
1550.000000, 55.090984
1546.000000, 55.036729
1542.000000, 54.947120
1538.000000, 54.851505
1534.000000, 54.757461
1530.000000, 54.678355
1526.000000, 54.618601
1522.000000, 54.533786
1518.000000, 54.420150
1514.000000, 54.340477
1510.000000, 54.255610
1506.000000, 54.178629
1502.000000, 54.101340
1498.000000, 54.005678
1494.000000, 53.899793
1490.000000, 53.803260
1486.000000, 53.735829
1482.000000, 53.651983
1478.000000, 53.543833
1474.000000, 53.460266
1470.000000, 53.366023
1466.000000, 53.256063
1462.000000, 53.186391
1458.000000, 53.081668
1454.000000, 52.989702
1450.000000, 52.927981
1446.000000, 52.820971
1442.000000, 52.743643
1438.000000, 52.649429
1434.000000, 52.530571
1430.000000, 52.456338
1426.000000, 52.378892
1422.000000, 52.309207
1418.000000, 52.235466
1414.000000, 52.163265
1410.000000, 52.081346
1406.000000, 51.993311
1402.000000, 51.943201
1398.000000, 51.845673
1394.000000, 51.772626
1390.000000, 51.702676
1386.000000, 51.602668
1382.000000, 51.515933
1378.000000, 51.433646
1374.000000, 51.343180
1370.000000, 51.245528
1366.000000, 51.176023
1362.000000, 51.098221
1358.000000, 51.018669
1354.000000, 50.920017
1350.000000, 50.828968
1346.000000, 50.748339
1342.000000, 50.653107
1338.000000, 50.549766
1334.000000, 50.457806
1330.000000, 50.382087
1326.000000, 50.292810
1322.000000, 50.198451
1318.000000, 50.114439
1314.000000, 50.015216
1310.000000, 49.926456
1306.000000, 49.834930
1302.000000, 49.722451
1298.000000, 49.623334
1294.000000, 49.524407
1290.000000, 49.440949
1286.000000, 49.356881
1282.000000, 49.238786
1278.000000, 49.165631
1274.000000, 49.058587
1270.000000, 48.958003
1266.000000, 48.849955
1262.000000, 48.749380
1258.000000, 48.641317
1254.000000, 48.541299
1250.000000, 48.451691
1246.000000, 48.380051
1242.000000, 48.273215
1238.000000, 48.180011
1234.000000, 48.093610
1230.000000, 47.968869
1226.000000, 47.868550
1222.000000, 47.771759
1218.000000, 47.664248
1214.000000, 47.569195
1210.000000, 47.489427
1206.000000, 47.390819
1202.000000, 47.286481
1198.000000, 47.201048
1194.000000, 47.095824
1190.000000, 46.999685
1186.000000, 46.899374
1182.000000, 46.796099
1178.000000, 46.719330
1174.000000, 46.631622
1170.000000, 46.529564
1166.000000, 46.451622
1162.000000, 46.370004
1158.000000, 46.280985
1154.000000, 46.212136
1150.000000, 46.114995
1146.000000, 46.028880
1142.000000, 45.939489
1138.000000, 45.861162
1134.000000, 45.788735
1130.000000, 45.723445
1126.000000, 45.666818
1122.000000, 45.602909
1118.000000, 45.547294
1114.000000, 45.492842
1110.000000, 45.449691
1106.000000, 45.398038
1102.000000, 45.328619
1098.000000, 45.263976
1094.000000, 45.197724
1090.000000, 45.148827
1086.000000, 45.113561
1082.000000, 45.060868
1078.000000, 45.008406
1074.000000, 44.965060
1070.000000, 44.903924
1066.000000, 44.824727
1062.000000, 44.782278
1058.000000, 44.746931
1054.000000, 44.709598
1050.000000, 44.663334
1046.000000, 44.615861
1042.000000, 44.597867
1038.000000, 44.535055
1034.000000, 44.479834
1030.000000, 44.447050
1026.000000, 44.408092
1022.000000, 44.378216
1018.000000, 44.347367
1014.000000, 44.316155
1010.000000, 44.299132
1006.000000, 44.278382
1002.000000, 44.227162
998.000000, 44.181181
994.000000, 44.174369
990.000000, 44.187868
986.000000, 44.154550
982.000000, 44.100673
978.000000, 44.053164
974.000000, 43.998312
970.000000, 43.957325
966.000000, 43.979538
962.000000, 43.993568
958.000000, 43.935231
954.000000, 43.886479
950.000000, 43.924638
