nm, %R
1650.000000, 85.854427
1646.000000, 87.131895
1642.000000, 88.073146
1638.000000, 88.694534
1634.000000, 89.290921
1630.000000, 89.648225
1626.000000, 89.993084
1622.000000, 90.285294
1618.000000, 90.622351
1614.000000, 90.902143
1610.000000, 91.214860
1606.000000, 91.465434
1602.000000, 91.675228
1598.000000, 91.783784
1594.000000, 91.842819
1590.000000, 91.867396
1586.000000, 91.872477
1582.000000, 91.897500
1578.000000, 91.858729
1574.000000, 91.818174
1570.000000, 91.802899
1566.000000, 91.817300
1562.000000, 91.777312
1558.000000, 91.780311
1554.000000, 91.830806
1550.000000, 91.914696
1546.000000, 91.998296
1542.000000, 92.094951
1538.000000, 92.198795
1534.000000, 92.270259
1530.000000, 92.339732
1526.000000, 92.324534
1522.000000, 92.288419
1518.000000, 92.256172
1514.000000, 92.215885
1510.000000, 92.135995
1506.000000, 92.021078
1502.000000, 91.914939
1498.000000, 91.770256
1494.000000, 91.623251
1490.000000, 91.408983
1486.000000, 91.199570
1482.000000, 90.991266
1478.000000, 90.724483
1474.000000, 90.416139
1470.000000, 90.053988
1466.000000, 89.684789
1462.000000, 89.270513
1458.000000, 88.881703
1454.000000, 88.502130
1450.000000, 88.120998
1446.000000, 87.735998
1442.000000, 87.348503
1438.000000, 86.919109
1434.000000, 86.521036
1430.000000, 86.114976
1426.000000, 85.720194
1422.000000, 85.395753
1418.000000, 85.162327
1414.000000, 85.007666
1410.000000, 84.907142
1406.000000, 84.760731
1402.000000, 84.548821
1398.000000, 84.293837
1394.000000, 84.022718
1390.000000, 83.884609
1386.000000, 83.897909
1382.000000, 84.083088
1378.000000, 84.494639
1374.000000, 85.149857
1370.000000, 86.063496
1366.000000, 87.145228
1362.000000, 88.362878
1358.000000, 89.617803
1354.000000, 90.795958
1350.000000, 91.886728
1346.000000, 92.911160
1342.000000, 93.856838
1338.000000, 94.675825
1334.000000, 95.274777
1330.000000, 95.719299
1326.000000, 96.004141
1322.000000, 96.162835
1318.000000, 96.240068
1314.000000, 96.293876
1310.000000, 96.352718
1306.000000, 96.401040
1302.000000, 96.414646
1298.000000, 96.426141
1294.000000, 96.418919
1290.000000, 96.414496
1286.000000, 96.400882
1282.000000, 96.366488
1278.000000, 96.319190
1274.000000, 96.279818
1270.000000, 96.224429
1266.000000, 96.139332
1262.000000, 96.058008
1258.000000, 95.993225
1254.000000, 95.880127
1250.000000, 95.747689
1246.000000, 95.606904
1242.000000, 95.399827
1238.000000, 95.163792
1234.000000, 94.897126
1230.000000, 94.574264
1226.000000, 94.171199
1222.000000, 93.701281
1218.000000, 93.130131
1214.000000, 92.415871
1210.000000, 91.578174
1206.000000, 90.611021
1202.000000, 89.475191
1198.000000, 88.216723
1194.000000, 86.877210
1190.000000, 85.601563
1186.000000, 84.591940
1182.000000, 83.988758
1178.000000, 83.899504
1174.000000, 84.300760
1170.000000, 85.142320
1166.000000, 86.245677
1162.000000, 87.436138
1158.000000, 88.596065
1154.000000, 89.671242
1150.000000, 90.622643
1146.000000, 91.463481
1142.000000, 92.227716
1138.000000, 92.908845
1134.000000, 93.561593
1130.000000, 94.151792
1126.000000, 94.653764
1122.000000, 95.051274
1118.000000, 95.289598
1114.000000, 95.380857
1110.000000, 95.358814
1106.000000, 95.271165
1102.000000, 95.155770
1098.000000, 95.038395
1094.000000, 94.906365
1090.000000, 94.816441
1086.000000, 94.783824
1082.000000, 94.812119
1078.000000, 94.908727
1074.000000, 95.063657
1070.000000, 95.246230
1066.000000, 95.429466
1062.000000, 95.554133
1058.000000, 95.608909
1054.000000, 95.634927
1050.000000, 95.640517
1046.000000, 95.632613
1042.000000, 95.604835
1038.000000, 95.543516
1034.000000, 95.472655
1030.000000, 95.372537
1026.000000, 95.307095
1022.000000, 95.259738
1018.000000, 95.201047
1014.000000, 95.178533
1010.000000, 95.193283
1006.000000, 95.221422
1002.000000, 95.258899
998.000000, 95.329164
994.000000, 95.399284
990.000000, 95.453967
986.000000, 95.523750
982.000000, 95.612141
978.000000, 95.648068
974.000000, 95.649225
970.000000, 95.662915
966.000000, 95.648903
962.000000, 95.619023
958.000000, 95.582410
954.000000, 95.551225
950.000000, 95.518182
