nm, %R
1650.000000, 84.692374
1646.000000, 84.866060
1642.000000, 86.132793
1638.000000, 86.654859
1634.000000, 87.144182
1630.000000, 87.542171
1626.000000, 87.309712
1622.000000, 87.696652
1618.000000, 88.151328
1614.000000, 89.369733
1610.000000, 88.750599
1606.000000, 89.609104
1602.000000, 89.134804
1598.000000, 89.634046
1594.000000, 89.746879
1590.000000, 89.512041
1586.000000, 89.096882
1582.000000, 89.784203
1578.000000, 89.646323
1574.000000, 89.480919
1570.000000, 89.552739
1566.000000, 89.584637
1562.000000, 89.288458
1558.000000, 89.299070
1554.000000, 89.694426
1550.000000, 89.580219
1546.000000, 89.599305
1542.000000, 90.153804
1538.000000, 89.779229
1534.000000, 90.122385
1530.000000, 89.711310
1526.000000, 90.130601
1522.000000, 90.096556
1518.000000, 90.398186
1514.000000, 89.804777
1510.000000, 89.980910
1506.000000, 89.285105
1502.000000, 89.476373
1498.000000, 89.556925
1494.000000, 89.271215
1490.000000, 88.761785
1486.000000, 88.843940
1482.000000, 88.394318
1478.000000, 87.938825
1474.000000, 88.006191
1470.000000, 87.188114
1466.000000, 86.930471
1462.000000, 86.443860
1458.000000, 86.232989
1454.000000, 85.550856
1450.000000, 84.994263
1446.000000, 84.847612
1442.000000, 84.513473
1438.000000, 84.208092
1434.000000, 83.875327
1430.000000, 83.279223
1426.000000, 82.363496
1422.000000, 82.029608
1418.000000, 82.549412
1414.000000, 82.694772
1410.000000, 82.637132
1406.000000, 82.393819
1402.000000, 81.869093
1398.000000, 81.571502
1394.000000, 80.977744
1390.000000, 80.360737
1386.000000, 81.121776
1382.000000, 81.204879
1378.000000, 81.252404
1374.000000, 81.471031
1370.000000, 83.680628
1366.000000, 85.536423
1362.000000, 86.424407
1358.000000, 87.561509
1354.000000, 88.150158
1350.000000, 89.569551
1346.000000, 91.666902
1342.000000, 93.161946
1338.000000, 93.606037
1334.000000, 94.190574
1330.000000, 94.157900
1326.000000, 94.204988
1322.000000, 94.322574
1318.000000, 94.474070
1314.000000, 94.496161
1310.000000, 94.559923
1306.000000, 94.620345
1302.000000, 94.589388
1298.000000, 94.777858
1294.000000, 94.751390
1290.000000, 94.726447
1286.000000, 94.531401
1282.000000, 94.355369
1278.000000, 94.510826
1274.000000, 94.613942
1270.000000, 94.520284
1266.000000, 94.468420
1262.000000, 94.428265
1258.000000, 94.218008
1254.000000, 94.024309
1250.000000, 93.964836
1246.000000, 93.940340
1242.000000, 93.644769
1238.000000, 93.341728
1234.000000, 93.108943
1230.000000, 92.815854
1226.000000, 92.233311
1222.000000, 91.882902
1218.000000, 91.299810
1214.000000, 90.491064
1210.000000, 89.499463
1206.000000, 88.283411
1202.000000, 87.100381
1198.000000, 85.629356
1194.000000, 84.015983
1190.000000, 81.942620
1186.000000, 80.038145
1182.000000, 79.498544
1178.000000, 80.015624
1174.000000, 81.100299
1170.000000, 82.942721
1166.000000, 84.134178
1162.000000, 85.303580
1158.000000, 86.947343
1154.000000, 88.415721
1150.000000, 89.224976
1146.000000, 89.896332
1142.000000, 90.512292
1138.000000, 91.313457
1134.000000, 92.196369
1130.000000, 93.176720
1126.000000, 94.007023
1122.000000, 94.449465
1118.000000, 94.372077
1114.000000, 94.402298
1110.000000, 94.672581
1106.000000, 94.917601
1102.000000, 94.920125
1098.000000, 94.888457
1094.000000, 94.859459
1090.000000, 94.838982
1086.000000, 95.012065
1082.000000, 94.963488
1078.000000, 95.102632
1074.000000, 95.039925
1070.000000, 94.993259
1066.000000, 94.946594
1062.000000, 94.701701
1058.000000, 94.642644
1054.000000, 94.541699
1050.000000, 94.292141
1046.000000, 94.488595
1042.000000, 94.570946
1038.000000, 94.454184
1034.000000, 94.380787
1030.000000, 94.264116
1026.000000, 94.614015
1022.000000, 94.707477
1018.000000, 94.453782
1014.000000, 93.989476
1010.000000, 94.119216
1006.000000, 94.085779
1002.000000, 94.145285
998.000000, 94.829636
994.000000, 94.839335
990.000000, 94.649912
986.000000, 94.637881
982.000000, 94.830584
978.000000, 94.872128
974.000000, 95.030967
970.000000, 95.055744
966.000000, 95.093450
962.000000, 95.313019
958.000000, 96.064160
954.000000, 95.163001
950.000000, 95.180305
