nm, %R
1650.000000, 83.598214
1646.000000, 84.969497
1642.000000, 86.040962
1638.000000, 86.786900
1634.000000, 87.396779
1630.000000, 87.843772
1626.000000, 88.208416
1622.000000, 88.549919
1618.000000, 88.950798
1614.000000, 89.284116
1610.000000, 89.623224
1606.000000, 89.893965
1602.000000, 90.056716
1598.000000, 90.231504
1594.000000, 90.278088
1590.000000, 90.314209
1586.000000, 90.315988
1582.000000, 90.345363
1578.000000, 90.335817
1574.000000, 90.278502
1570.000000, 90.217740
1566.000000, 90.230145
1562.000000, 90.240432
1558.000000, 90.220925
1554.000000, 90.238764
1550.000000, 90.323245
1546.000000, 90.428029
1542.000000, 90.497664
1538.000000, 90.569138
1534.000000, 90.649444
1530.000000, 90.702222
1526.000000, 90.675992
1522.000000, 90.630693
1518.000000, 90.560719
1514.000000, 90.497179
1510.000000, 90.411228
1506.000000, 90.284847
1502.000000, 90.129285
1498.000000, 89.960413
1494.000000, 89.748126
1490.000000, 89.536869
1486.000000, 89.277091
1482.000000, 88.991938
1478.000000, 88.675026
1474.000000, 88.346243
1470.000000, 87.951753
1466.000000, 87.525092
1462.000000, 87.086944
1458.000000, 86.682844
1454.000000, 86.269878
1450.000000, 85.899751
1446.000000, 85.496658
1442.000000, 85.093061
1438.000000, 84.655195
1434.000000, 84.255246
1430.000000, 83.837287
1426.000000, 83.477236
1422.000000, 83.213150
1418.000000, 83.030163
1414.000000, 82.921091
1410.000000, 82.862932
1406.000000, 82.818479
1402.000000, 82.690602
1398.000000, 82.525380
1394.000000, 82.357064
1390.000000, 82.220437
1386.000000, 82.274238
1382.000000, 82.533940
1378.000000, 82.966406
1374.000000, 83.591557
1370.000000, 84.536583
1366.000000, 85.612776
1362.000000, 86.828095
1358.000000, 88.081792
1354.000000, 89.302320
1350.000000, 90.431796
1346.000000, 91.475162
1342.000000, 92.454747
1338.000000, 93.314059
1334.000000, 93.983131
1330.000000, 94.452976
1326.000000, 94.748609
1322.000000, 94.930273
1318.000000, 95.040811
1314.000000, 95.112345
1310.000000, 95.164586
1306.000000, 95.202817
1302.000000, 95.234880
1298.000000, 95.245244
1294.000000, 95.256461
1290.000000, 95.239019
1286.000000, 95.226078
1282.000000, 95.199224
1278.000000, 95.143693
1274.000000, 95.075549
1270.000000, 95.020148
1266.000000, 94.943968
1262.000000, 94.835609
1258.000000, 94.724986
1254.000000, 94.592381
1250.000000, 94.457228
1246.000000, 94.313690
1242.000000, 94.105349
1238.000000, 93.837204
1234.000000, 93.549348
1230.000000, 93.180879
1226.000000, 92.746553
1222.000000, 92.238678
1218.000000, 91.635468
1214.000000, 90.916408
1210.000000, 90.081739
1206.000000, 89.112625
1202.000000, 88.007591
1198.000000, 86.797016
1194.000000, 85.504564
1190.000000, 84.286651
1186.000000, 83.343960
1182.000000, 82.782175
1178.000000, 82.714648
1174.000000, 83.142936
1170.000000, 83.974949
1166.000000, 85.040727
1162.000000, 86.234899
1158.000000, 87.413786
1154.000000, 88.474330
1150.000000, 89.430044
1146.000000, 90.301371
1142.000000, 91.081421
1138.000000, 91.791806
1134.000000, 92.476137
1130.000000, 93.083541
1126.000000, 93.607929
1122.000000, 94.016913
1118.000000, 94.272511
1114.000000, 94.381527
1110.000000, 94.379177
1106.000000, 94.319277
1102.000000, 94.225012
1098.000000, 94.102966
1094.000000, 93.987447
1090.000000, 93.921649
1086.000000, 93.882315
1082.000000, 93.916139
1078.000000, 94.009713
1074.000000, 94.136718
1070.000000, 94.303476
1066.000000, 94.473129
1062.000000, 94.573940
1058.000000, 94.660943
1054.000000, 94.722503
1050.000000, 94.721108
1046.000000, 94.685142
1042.000000, 94.662157
1038.000000, 94.610339
1034.000000, 94.552356
1030.000000, 94.469451
1026.000000, 94.397522
1022.000000, 94.343352
1018.000000, 94.296121
1014.000000, 94.280108
1010.000000, 94.257633
1006.000000, 94.286607
1002.000000, 94.344269
998.000000, 94.427088
994.000000, 94.526842
990.000000, 94.566660
986.000000, 94.621493
982.000000, 94.693922
978.000000, 94.761783
974.000000, 94.752840
970.000000, 94.813262
966.000000, 94.830722
962.000000, 94.791529
958.000000, 94.761945
954.000000, 94.714462
950.000000, 94.691777
