nm, %R
1650.000000, 83.937121
1646.000000, 85.413860
1642.000000, 86.524961
1638.000000, 87.324022
1634.000000, 87.913996
1630.000000, 88.356233
1626.000000, 88.839230
1622.000000, 89.239680
1618.000000, 89.610527
1614.000000, 89.946112
1610.000000, 90.284181
1606.000000, 90.571744
1602.000000, 90.765877
1598.000000, 90.938809
1594.000000, 90.998126
1590.000000, 91.017413
1586.000000, 91.004752
1582.000000, 91.051337
1578.000000, 90.995671
1574.000000, 90.951115
1570.000000, 90.925136
1566.000000, 90.915729
1562.000000, 90.895395
1558.000000, 90.868837
1554.000000, 90.920829
1550.000000, 90.988275
1546.000000, 91.038425
1542.000000, 91.145108
1538.000000, 91.234840
1534.000000, 91.317939
1530.000000, 91.346988
1526.000000, 91.305955
1522.000000, 91.259031
1518.000000, 91.189537
1514.000000, 91.114690
1510.000000, 90.994287
1506.000000, 90.826946
1502.000000, 90.664981
1498.000000, 90.473669
1494.000000, 90.243643
1490.000000, 89.991045
1486.000000, 89.719448
1482.000000, 89.415766
1478.000000, 89.048827
1474.000000, 88.611924
1470.000000, 88.183493
1466.000000, 87.746628
1462.000000, 87.266588
1458.000000, 86.832715
1454.000000, 86.405141
1450.000000, 85.972893
1446.000000, 85.553810
1442.000000, 85.112504
1438.000000, 84.665631
1434.000000, 84.256940
1430.000000, 83.864436
1426.000000, 83.506130
1422.000000, 83.241256
1418.000000, 83.099687
1414.000000, 83.036009
1410.000000, 83.015050
1406.000000, 82.987231
1402.000000, 82.894485
1398.000000, 82.747813
1394.000000, 82.585388
1390.000000, 82.483297
1386.000000, 82.533708
1382.000000, 82.774215
1378.000000, 83.240883
1374.000000, 83.923047
1370.000000, 84.894541
1366.000000, 86.015976
1362.000000, 87.265147
1358.000000, 88.564672
1354.000000, 89.842795
1350.000000, 91.033368
1346.000000, 92.141115
1342.000000, 93.167238
1338.000000, 94.029157
1334.000000, 94.718735
1330.000000, 95.188086
1326.000000, 95.489015
1322.000000, 95.685182
1318.000000, 95.789777
1314.000000, 95.867497
1310.000000, 95.928855
1306.000000, 95.962540
1302.000000, 95.975524
1298.000000, 95.987522
1294.000000, 95.997246
1290.000000, 95.994133
1286.000000, 95.958905
1282.000000, 95.919997
1278.000000, 95.857948
1274.000000, 95.806049
1270.000000, 95.731392
1266.000000, 95.623393
1262.000000, 95.520164
1258.000000, 95.407398
1254.000000, 95.274634
1250.000000, 95.122349
1246.000000, 94.936984
1242.000000, 94.707970
1238.000000, 94.440120
1234.000000, 94.104332
1230.000000, 93.682555
1226.000000, 93.211374
1222.000000, 92.679502
1218.000000, 92.050716
1214.000000, 91.302198
1210.000000, 90.416097
1206.000000, 89.419239
1202.000000, 88.270941
1198.000000, 86.999382
1194.000000, 85.690219
1190.000000, 84.460503
1186.000000, 83.499493
1182.000000, 82.971740
1178.000000, 82.940812
1174.000000, 83.398229
1170.000000, 84.286229
1166.000000, 85.428277
1162.000000, 86.637788
1158.000000, 87.826070
1154.000000, 88.935494
1150.000000, 89.943770
1146.000000, 90.845994
1142.000000, 91.646995
1138.000000, 92.385331
1134.000000, 93.102196
1130.000000, 93.738682
1126.000000, 94.249626
1122.000000, 94.655227
1118.000000, 94.937198
1114.000000, 95.076675
1110.000000, 95.089507
1106.000000, 95.026615
1102.000000, 94.938450
1098.000000, 94.827123
1094.000000, 94.710291
1090.000000, 94.629538
1086.000000, 94.597521
1082.000000, 94.626123
1078.000000, 94.727039
1074.000000, 94.861416
1070.000000, 95.014541
1066.000000, 95.179167
1062.000000, 95.300443
1058.000000, 95.362706
1054.000000, 95.385903
1050.000000, 95.380398
1046.000000, 95.358278
1042.000000, 95.321718
1038.000000, 95.263078
1034.000000, 95.192886
1030.000000, 95.119114
1026.000000, 95.059755
1022.000000, 95.006009
1018.000000, 94.941237
1014.000000, 94.900673
1010.000000, 94.941181
1006.000000, 94.962162
1002.000000, 94.994496
998.000000, 95.081958
994.000000, 95.186839
990.000000, 95.251380
986.000000, 95.263217
982.000000, 95.313783
978.000000, 95.380265
974.000000, 95.381294
970.000000, 95.441157
966.000000, 95.480776
962.000000, 95.469384
958.000000, 95.432751
954.000000, 95.380354
950.000000, 95.318061
