nm, %R
1650.000000, 94.208517
1646.000000, 94.982941
1642.000000, 95.663116
1638.000000, 96.196013
1634.000000, 96.632382
1630.000000, 96.886214
1626.000000, 97.114688
1622.000000, 97.319667
1618.000000, 97.440735
1614.000000, 97.552791
1610.000000, 97.694594
1606.000000, 97.774970
1602.000000, 97.845257
1598.000000, 97.874645
1594.000000, 97.936306
1590.000000, 97.925694
1586.000000, 97.950060
1582.000000, 97.947179
1578.000000, 97.947496
1574.000000, 97.923734
1570.000000, 97.911291
1566.000000, 97.897840
1562.000000, 97.899471
1558.000000, 97.868919
1554.000000, 97.862248
1550.000000, 97.809788
1546.000000, 97.826908
1542.000000, 97.798884
1538.000000, 97.796818
1534.000000, 97.780688
1530.000000, 97.786074
1526.000000, 97.771414
1522.000000, 97.747058
1518.000000, 97.712385
1514.000000, 97.662662
1510.000000, 97.619129
1506.000000, 97.572216
1502.000000, 97.485953
1498.000000, 97.385416
1494.000000, 97.301462
1490.000000, 97.155090
1486.000000, 97.088059
1482.000000, 96.952769
1478.000000, 96.817864
1474.000000, 96.637438
1470.000000, 96.500139
1466.000000, 96.343907
1462.000000, 96.236909
1458.000000, 96.077445
1454.000000, 95.944552
1450.000000, 95.810456
1446.000000, 95.726903
1442.000000, 95.567537
1438.000000, 95.442354
1434.000000, 95.349910
1430.000000, 95.308347
1426.000000, 95.276657
1422.000000, 95.287120
1418.000000, 95.355127
1414.000000, 95.442299
1410.000000, 95.574944
1406.000000, 95.659415
1402.000000, 95.721756
1398.000000, 95.791002
1394.000000, 95.839257
1390.000000, 95.873352
1386.000000, 95.950965
1382.000000, 96.041583
1378.000000, 96.207154
1374.000000, 96.329108
1370.000000, 96.473133
1366.000000, 96.646057
1362.000000, 96.864609
1358.000000, 97.085346
1354.000000, 97.286102
1350.000000, 97.501010
1346.000000, 97.668314
1342.000000, 97.845135
1338.000000, 97.983811
1334.000000, 98.094410
1330.000000, 98.210164
1326.000000, 98.287036
1322.000000, 98.318638
1318.000000, 98.347078
1314.000000, 98.377795
1310.000000, 98.364903
1306.000000, 98.351058
1302.000000, 98.370623
1298.000000, 98.380628
1294.000000, 98.363602
1290.000000, 98.353717
1286.000000, 98.336031
1282.000000, 98.321488
1278.000000, 98.323541
1274.000000, 98.302091
1270.000000, 98.262383
1266.000000, 98.246371
1262.000000, 98.227117
1258.000000, 98.176465
1254.000000, 98.110107
1250.000000, 98.069437
1246.000000, 98.006395
1242.000000, 97.944446
1238.000000, 97.885581
1234.000000, 97.791824
1230.000000, 97.670733
1226.000000, 97.538950
1222.000000, 97.390079
1218.000000, 97.220895
1214.000000, 97.022052
1210.000000, 96.813929
1206.000000, 96.599025
1202.000000, 96.396239
1198.000000, 96.192741
1194.000000, 96.027281
1190.000000, 95.913259
1186.000000, 95.838485
1182.000000, 95.867369
1178.000000, 95.978889
1174.000000, 96.114783
1170.000000, 96.302673
1166.000000, 96.515834
1162.000000, 96.720806
1158.000000, 96.915423
1154.000000, 97.072572
1150.000000, 97.228370
1146.000000, 97.354174
1142.000000, 97.443502
1138.000000, 97.531583
1134.000000, 97.629837
1130.000000, 97.723691
1126.000000, 97.814312
1122.000000, 97.873415
1118.000000, 97.978075
1114.000000, 98.089175
1110.000000, 98.149761
1106.000000, 98.169905
1102.000000, 98.197452
1098.000000, 98.218250
1094.000000, 98.191889
1090.000000, 98.193357
1086.000000, 98.196730
1082.000000, 98.170903
1078.000000, 98.170329
1074.000000, 98.153650
1070.000000, 98.133898
1066.000000, 98.137170
1062.000000, 98.114042
1058.000000, 98.110080
1054.000000, 98.065883
1050.000000, 98.054670
1046.000000, 98.059631
1042.000000, 98.014561
1038.000000, 98.010942
1034.000000, 98.019217
1030.000000, 97.985627
1026.000000, 97.978004
1022.000000, 97.964662
1018.000000, 97.944821
1014.000000, 97.932852
1010.000000, 97.900034
1006.000000, 97.909916
1002.000000, 97.922824
998.000000, 97.968769
994.000000, 97.962080
990.000000, 97.940720
986.000000, 97.949076
982.000000, 97.990259
978.000000, 97.957453
974.000000, 97.950728
970.000000, 97.912030
966.000000, 97.897739
962.000000, 97.957575
958.000000, 97.958511
954.000000, 98.005296
950.000000, 97.910316
