nm, %R
1650.000000, 79.969110
1646.000000, 81.221353
1642.000000, 81.644069
1638.000000, 81.676996
1634.000000, 82.287436
1630.000000, 81.988254
1626.000000, 82.817739
1622.000000, 82.735705
1618.000000, 83.110375
1614.000000, 82.022644
1610.000000, 83.042813
1606.000000, 82.753581
1602.000000, 83.933401
1598.000000, 82.746273
1594.000000, 83.202409
1590.000000, 82.634552
1586.000000, 82.890212
1582.000000, 82.801509
1578.000000, 83.315286
1574.000000, 83.148657
1570.000000, 83.285518
1566.000000, 83.114401
1562.000000, 82.953852
1558.000000, 83.089814
1554.000000, 82.758532
1550.000000, 82.827629
1546.000000, 82.983629
1542.000000, 82.900086
1538.000000, 82.724619
1534.000000, 83.229629
1530.000000, 82.596750
1526.000000, 83.034010
1522.000000, 82.853000
1518.000000, 82.894853
1514.000000, 82.383932
1510.000000, 82.304582
1506.000000, 82.548610
1502.000000, 82.307884
1498.000000, 82.457992
1494.000000, 81.943234
1490.000000, 82.600588
1486.000000, 81.584675
1482.000000, 81.619818
1478.000000, 81.810578
1474.000000, 81.659818
1470.000000, 80.832286
1466.000000, 80.913853
1462.000000, 80.843438
1458.000000, 80.359061
1454.000000, 80.554511
1450.000000, 80.476599
1446.000000, 80.312852
1442.000000, 79.837662
1438.000000, 80.165071
1434.000000, 79.958212
1430.000000, 79.877504
1426.000000, 79.798350
1422.000000, 80.639367
1418.000000, 80.039508
1414.000000, 80.377035
1410.000000, 80.422399
1406.000000, 80.658392
1402.000000, 80.609708
1398.000000, 80.789979
1394.000000, 81.165717
1390.000000, 80.860812
1386.000000, 81.071012
1382.000000, 81.217356
1378.000000, 81.351968
1374.000000, 81.296022
1370.000000, 81.761936
1366.000000, 81.912596
1362.000000, 81.946904
1358.000000, 82.182791
1354.000000, 82.727356
1350.000000, 82.625432
1346.000000, 83.035090
1342.000000, 83.369127
1338.000000, 83.624244
1334.000000, 83.859168
1330.000000, 83.671304
1326.000000, 83.969719
1322.000000, 83.709389
1318.000000, 83.978717
1314.000000, 84.052125
1310.000000, 84.212043
1306.000000, 84.011038
1302.000000, 84.108771
1298.000000, 83.795556
1294.000000, 83.925265
1290.000000, 83.771842
1286.000000, 83.813171
1282.000000, 83.902984
1278.000000, 84.074946
1274.000000, 84.062669
1270.000000, 83.912790
1266.000000, 83.858458
1262.000000, 83.946553
1258.000000, 83.830715
1254.000000, 83.907238
1250.000000, 83.793836
1246.000000, 83.363996
1242.000000, 83.634874
1238.000000, 83.308158
1234.000000, 83.403005
1230.000000, 83.240025
1226.000000, 82.907224
1222.000000, 82.741867
1218.000000, 82.569682
1214.000000, 82.102659
1210.000000, 81.947781
1206.000000, 81.952526
1202.000000, 81.799217
1198.000000, 81.510926
1194.000000, 81.210664
1190.000000, 81.103328
1186.000000, 80.940400
1182.000000, 81.019041
1178.000000, 81.464597
1174.000000, 81.756339
1170.000000, 81.790310
1166.000000, 82.195288
1162.000000, 82.499739
1158.000000, 82.716588
1154.000000, 82.886816
1150.000000, 82.818517
1146.000000, 83.187136
1142.000000, 83.456247
1138.000000, 83.512243
1134.000000, 83.792593
1130.000000, 83.806940
1126.000000, 84.215109
1122.000000, 84.197424
1118.000000, 83.810903
1114.000000, 83.952081
1110.000000, 84.044979
1106.000000, 83.965419
1102.000000, 83.857570
1098.000000, 83.905143
1094.000000, 84.134595
1090.000000, 83.959378
1086.000000, 84.154722
1082.000000, 84.299340
1078.000000, 84.210186
1074.000000, 84.179663
1070.000000, 84.176425
1066.000000, 84.266044
1062.000000, 84.241555
1058.000000, 84.251309
1054.000000, 84.306370
1050.000000, 84.071791
1046.000000, 84.284657
1042.000000, 84.531899
1038.000000, 84.083142
1034.000000, 83.953707
1030.000000, 84.019904
1026.000000, 84.312000
1022.000000, 84.197261
1018.000000, 84.411037
1014.000000, 84.650920
1010.000000, 84.428175
1006.000000, 84.273158
1002.000000, 84.274161
998.000000, 84.328981
994.000000, 84.162824
990.000000, 84.886003
986.000000, 84.781174
982.000000, 84.918285
978.000000, 84.639758
974.000000, 85.004172
970.000000, 84.655460
966.000000, 85.331860
962.000000, 85.001938
958.000000, 85.046000
954.000000, 85.127519
950.000000, 85.971788
