nm, %R
1650.000000, 86.970611
1646.000000, 88.107377
1642.000000, 88.973137
1638.000000, 89.839094
1634.000000, 90.347425
1630.000000, 90.546715
1626.000000, 90.769311
1622.000000, 90.734951
1618.000000, 90.943463
1614.000000, 90.953384
1610.000000, 90.930289
1606.000000, 91.060252
1602.000000, 90.838966
1598.000000, 90.909199
1594.000000, 90.750683
1590.000000, 90.910670
1586.000000, 90.691702
1582.000000, 90.585744
1578.000000, 90.571070
1574.000000, 90.595017
1570.000000, 90.525468
1566.000000, 90.371322
1562.000000, 90.248791
1558.000000, 90.345562
1554.000000, 90.296308
1550.000000, 90.312347
1546.000000, 90.258754
1542.000000, 90.355993
1538.000000, 90.243655
1534.000000, 90.361525
1530.000000, 90.278142
1526.000000, 90.264522
1522.000000, 90.068854
1518.000000, 90.133558
1514.000000, 89.827587
1510.000000, 89.698904
1506.000000, 89.527536
1502.000000, 89.412406
1498.000000, 89.000923
1494.000000, 88.986045
1490.000000, 88.578953
1486.000000, 88.447958
1482.000000, 88.080753
1478.000000, 87.962900
1474.000000, 87.663699
1470.000000, 87.515314
1466.000000, 87.247224
1462.000000, 87.097133
1458.000000, 87.011714
1454.000000, 86.978064
1450.000000, 86.971237
1446.000000, 86.895452
1442.000000, 86.951643
1438.000000, 86.952757
1434.000000, 87.109506
1430.000000, 87.301124
1426.000000, 87.730164
1422.000000, 88.183502
1418.000000, 88.741672
1414.000000, 89.190354
1410.000000, 89.719121
1406.000000, 90.164213
1402.000000, 90.545974
1398.000000, 90.888905
1394.000000, 91.004579
1390.000000, 91.157749
1386.000000, 91.271793
1382.000000, 91.475717
1378.000000, 91.644231
1374.000000, 91.872810
1370.000000, 92.256563
1366.000000, 92.726711
1362.000000, 93.278867
1358.000000, 93.773268
1354.000000, 94.316915
1350.000000, 94.724390
1346.000000, 95.204077
1342.000000, 95.625611
1338.000000, 96.055955
1334.000000, 96.282247
1330.000000, 96.416174
1326.000000, 96.517175
1322.000000, 96.560005
1318.000000, 96.670827
1314.000000, 96.734274
1310.000000, 96.698345
1306.000000, 96.681796
1302.000000, 96.767587
1298.000000, 96.801693
1294.000000, 96.759912
1290.000000, 96.746656
1286.000000, 96.733323
1282.000000, 96.617122
1278.000000, 96.743393
1274.000000, 96.655736
1270.000000, 96.635780
1266.000000, 96.543852
1262.000000, 96.483362
1258.000000, 96.412621
1254.000000, 96.361088
1250.000000, 96.243825
1246.000000, 96.110476
1242.000000, 96.005341
1238.000000, 95.875280
1234.000000, 95.625265
1230.000000, 95.375495
1226.000000, 95.118888
1222.000000, 94.702791
1218.000000, 94.298586
1214.000000, 93.878810
1210.000000, 93.441007
1206.000000, 92.936599
1202.000000, 92.456820
1198.000000, 91.914687
1194.000000, 91.503443
1190.000000, 91.419709
1186.000000, 91.503263
1182.000000, 91.804656
1178.000000, 92.277899
1174.000000, 92.825517
1170.000000, 93.353855
1166.000000, 93.864579
1162.000000, 94.340069
1158.000000, 94.721572
1154.000000, 95.149816
1150.000000, 95.506889
1146.000000, 95.829387
1142.000000, 96.091236
1138.000000, 96.174723
1134.000000, 96.313461
1130.000000, 96.417433
1126.000000, 96.591661
1122.000000, 96.854176
1118.000000, 97.179866
1114.000000, 97.376491
1110.000000, 97.463191
1106.000000, 97.460392
1102.000000, 97.473800
1098.000000, 97.431808
1094.000000, 97.291538
1090.000000, 97.339743
1086.000000, 97.371397
1082.000000, 97.309134
1078.000000, 97.276973
1074.000000, 97.216275
1070.000000, 97.107105
1066.000000, 97.005327
1062.000000, 96.865806
1058.000000, 96.787013
1054.000000, 96.697781
1050.000000, 96.660274
1046.000000, 96.592476
1042.000000, 96.359361
1038.000000, 96.305317
1034.000000, 96.315049
1030.000000, 96.112030
1026.000000, 95.991104
1022.000000, 95.869588
1018.000000, 95.734518
1014.000000, 95.661481
1010.000000, 95.548228
1006.000000, 95.431747
1002.000000, 95.382534
998.000000, 95.213453
994.000000, 95.059483
990.000000, 94.908637
986.000000, 94.889439
982.000000, 94.846740
978.000000, 94.800010
974.000000, 94.521488
970.000000, 94.265501
966.000000, 94.387385
962.000000, 94.235427
958.000000, 94.144749
954.000000, 93.911710
950.000000, 93.570031
