nm, %R
1650.000000, 62.740949
1646.000000, 68.754540
1642.000000, 74.898532
1638.000000, 80.963247
1634.000000, 85.641691
1630.000000, 87.729132
1626.000000, 89.102015
1622.000000, 89.959776
1618.000000, 90.669315
1614.000000, 91.126499
1610.000000, 92.012831
1606.000000, 93.235023
1602.000000, 93.771345
1598.000000, 94.143987
1594.000000, 94.336476
1590.000000, 94.538535
1586.000000, 94.416724
1582.000000, 94.396212
1578.000000, 94.403878
1574.000000, 94.616344
1570.000000, 94.577185
1566.000000, 94.561406
1562.000000, 94.490435
1558.000000, 94.416511
1554.000000, 94.418347
1550.000000, 94.563617
1546.000000, 94.563089
1542.000000, 94.672839
1538.000000, 94.654604
1534.000000, 94.663264
1530.000000, 94.670174
1526.000000, 94.584613
1522.000000, 94.341907
1518.000000, 94.182322
1514.000000, 93.735874
1510.000000, 93.400746
1506.000000, 93.152773
1502.000000, 92.959960
1498.000000, 92.604288
1494.000000, 92.366592
1490.000000, 92.078475
1486.000000, 91.742651
1482.000000, 91.312131
1478.000000, 90.974278
1474.000000, 90.656199
1470.000000, 90.402751
1466.000000, 90.016114
1462.000000, 89.564949
1458.000000, 89.056224
1454.000000, 88.654412
1450.000000, 88.110233
1446.000000, 87.536859
1442.000000, 86.810803
1438.000000, 86.009791
1434.000000, 85.178547
1430.000000, 84.492518
1426.000000, 83.877979
1422.000000, 83.385521
1418.000000, 83.097755
1414.000000, 82.812236
1410.000000, 82.782751
1406.000000, 82.723987
1402.000000, 82.927322
1398.000000, 83.529550
1394.000000, 84.073116
1390.000000, 84.448177
1386.000000, 84.526230
1382.000000, 84.626714
1378.000000, 85.074127
1374.000000, 86.019553
1370.000000, 87.190968
1366.000000, 88.571098
1362.000000, 90.095105
1358.000000, 91.582688
1354.000000, 93.051914
1350.000000, 94.382783
1346.000000, 95.591600
1342.000000, 96.588445
1338.000000, 97.154735
1334.000000, 97.505609
1330.000000, 97.703781
1326.000000, 97.885533
1322.000000, 98.042984
1318.000000, 98.240183
1314.000000, 98.302000
1310.000000, 98.289021
1306.000000, 98.393428
1302.000000, 98.501194
1298.000000, 98.590969
1294.000000, 98.550276
1290.000000, 98.542905
1286.000000, 98.510832
1282.000000, 98.577639
1278.000000, 98.649270
1274.000000, 98.486560
1270.000000, 98.402716
1266.000000, 98.276077
1262.000000, 98.229762
1258.000000, 98.121194
1254.000000, 98.008511
1250.000000, 97.872838
1246.000000, 97.745305
1242.000000, 97.463001
1238.000000, 97.070166
1234.000000, 96.538839
1230.000000, 95.974840
1226.000000, 95.186774
1222.000000, 94.210935
1218.000000, 92.863702
1214.000000, 91.271472
1210.000000, 89.260683
1206.000000, 87.019538
1202.000000, 84.811189
1198.000000, 83.029399
1194.000000, 81.937752
1190.000000, 81.665613
1186.000000, 82.071263
1182.000000, 83.043258
1178.000000, 84.475198
1174.000000, 86.129961
1170.000000, 87.895899
1166.000000, 89.751178
1162.000000, 91.389969
1158.000000, 92.618970
1154.000000, 93.593690
1150.000000, 94.480368
1146.000000, 95.187266
1142.000000, 95.546762
1138.000000, 95.378537
1134.000000, 94.909587
1130.000000, 94.777794
1126.000000, 95.571397
1122.000000, 97.078706
1118.000000, 98.484213
1114.000000, 99.438666
1110.000000, 100.074783
1106.000000, 100.463667
1102.000000, 100.748877
1098.000000, 100.937463
1094.000000, 100.916474
1090.000000, 100.997596
1086.000000, 101.074142
1082.000000, 101.101048
1078.000000, 101.066995
1074.000000, 101.000160
1070.000000, 100.957595
1066.000000, 100.883118
1062.000000, 100.764894
1058.000000, 100.642597
1054.000000, 100.462641
1050.000000, 100.476085
1046.000000, 100.405900
1042.000000, 100.130118
1038.000000, 100.095542
1034.000000, 100.157471
1030.000000, 99.998571
1026.000000, 99.867051
1022.000000, 99.875610
1018.000000, 99.903039
1014.000000, 99.979389
1010.000000, 99.995917
1006.000000, 99.918005
1002.000000, 99.936630
998.000000, 99.998778
994.000000, 100.099494
990.000000, 100.172640
986.000000, 100.110927
982.000000, 100.289304
978.000000, 100.250749
974.000000, 100.055641
970.000000, 99.695558
966.000000, 99.768311
962.000000, 99.938593
958.000000, 100.100640
954.000000, 99.941534
950.000000, 99.232690
