nm, %R
1650.000000, 94.039293
1646.000000, 94.569589
1642.000000, 95.295957
1638.000000, 95.665726
1634.000000, 96.102509
1630.000000, 96.158623
1626.000000, 96.547495
1622.000000, 96.466062
1618.000000, 96.859799
1614.000000, 96.833211
1610.000000, 97.063001
1606.000000, 97.172560
1602.000000, 97.226678
1598.000000, 97.285517
1594.000000, 97.314012
1590.000000, 97.318905
1586.000000, 97.247870
1582.000000, 97.292289
1578.000000, 97.401648
1574.000000, 97.457110
1570.000000, 97.297658
1566.000000, 97.243771
1562.000000, 97.245217
1558.000000, 97.291058
1554.000000, 97.151697
1550.000000, 97.094099
1546.000000, 97.072736
1542.000000, 97.264426
1538.000000, 97.181343
1534.000000, 97.137117
1530.000000, 97.296308
1526.000000, 97.114920
1522.000000, 97.095883
1518.000000, 97.142029
1514.000000, 96.965410
1510.000000, 97.004513
1506.000000, 96.929251
1502.000000, 96.838970
1498.000000, 96.599376
1494.000000, 96.609332
1490.000000, 96.384426
1486.000000, 96.355187
1482.000000, 96.113221
1478.000000, 96.078462
1474.000000, 95.799482
1470.000000, 95.723248
1466.000000, 95.502998
1462.000000, 95.349875
1458.000000, 95.249075
1454.000000, 95.103224
1450.000000, 94.993270
1446.000000, 94.801817
1442.000000, 94.673498
1438.000000, 94.554385
1434.000000, 94.339222
1430.000000, 94.359158
1426.000000, 94.358595
1422.000000, 94.395960
1418.000000, 94.516092
1414.000000, 94.644556
1410.000000, 94.845646
1406.000000, 95.015024
1402.000000, 95.257278
1398.000000, 95.380605
1394.000000, 95.256690
1390.000000, 95.180328
1386.000000, 95.460528
1382.000000, 95.614854
1378.000000, 95.784200
1374.000000, 95.894489
1370.000000, 96.096617
1366.000000, 96.455457
1362.000000, 96.700391
1358.000000, 96.945425
1354.000000, 97.283351
1350.000000, 97.428818
1346.000000, 97.650709
1342.000000, 97.873697
1338.000000, 98.069955
1334.000000, 98.159344
1330.000000, 98.331931
1326.000000, 98.428710
1322.000000, 98.383479
1318.000000, 98.462264
1314.000000, 98.530859
1310.000000, 98.524429
1306.000000, 98.558920
1302.000000, 98.655863
1298.000000, 98.674369
1294.000000, 98.649761
1290.000000, 98.673637
1286.000000, 98.676025
1282.000000, 98.618230
1278.000000, 98.724664
1274.000000, 98.699464
1270.000000, 98.631303
1266.000000, 98.528713
1262.000000, 98.595464
1258.000000, 98.611417
1254.000000, 98.607211
1250.000000, 98.489015
1246.000000, 98.460710
1242.000000, 98.486716
1238.000000, 98.402689
1234.000000, 98.271328
1230.000000, 98.183025
1226.000000, 97.993131
1222.000000, 97.826722
1218.000000, 97.638305
1214.000000, 97.469587
1210.000000, 97.369381
1206.000000, 97.111488
1202.000000, 96.887686
1198.000000, 96.546703
1194.000000, 96.280386
1190.000000, 96.211775
1186.000000, 96.265009
1182.000000, 96.448410
1178.000000, 96.655985
1174.000000, 96.961943
1170.000000, 97.250455
1166.000000, 97.478877
1162.000000, 97.692393
1158.000000, 97.901545
1154.000000, 98.164539
1150.000000, 98.410478
1146.000000, 98.571806
1142.000000, 98.696482
1138.000000, 98.839359
1134.000000, 98.975374
1130.000000, 99.042013
1126.000000, 99.174596
1122.000000, 99.327812
1118.000000, 99.470397
1114.000000, 99.502532
1110.000000, 99.539036
1106.000000, 99.520240
1102.000000, 99.510149
1098.000000, 99.505962
1094.000000, 99.491722
1090.000000, 99.597727
1086.000000, 99.644111
1082.000000, 99.582703
1078.000000, 99.537243
1074.000000, 99.567707
1070.000000, 99.516327
1066.000000, 99.355294
1062.000000, 99.288376
1058.000000, 99.311212
1054.000000, 99.291174
1050.000000, 99.270792
1046.000000, 99.238988
1042.000000, 99.122217
1038.000000, 99.165236
1034.000000, 99.050475
1030.000000, 98.942168
1026.000000, 98.842464
1022.000000, 98.720557
1018.000000, 98.761140
1014.000000, 98.681711
1010.000000, 98.676616
1006.000000, 98.522666
1002.000000, 98.381105
998.000000, 98.362192
994.000000, 98.398533
990.000000, 98.371000
986.000000, 98.260926
982.000000, 98.152517
978.000000, 98.080434
974.000000, 97.928941
970.000000, 97.895775
966.000000, 97.935987
962.000000, 97.760168
958.000000, 97.804432
954.000000, 97.695720
950.000000, 97.268033
