nm, %R
1650.000000, 82.375702
1646.000000, 84.114116
1642.000000, 84.580097
1638.000000, 84.747036
1634.000000, 84.905802
1630.000000, 85.531156
1626.000000, 84.985704
1622.000000, 85.723111
1618.000000, 85.505373
1614.000000, 85.345764
1610.000000, 85.240786
1606.000000, 86.113019
1602.000000, 86.570811
1598.000000, 85.474102
1594.000000, 85.691237
1590.000000, 85.562476
1586.000000, 85.751488
1582.000000, 85.953621
1578.000000, 85.589740
1574.000000, 85.857040
1570.000000, 85.581773
1566.000000, 85.528984
1562.000000, 85.783310
1558.000000, 85.605209
1554.000000, 85.392360
1550.000000, 85.854995
1546.000000, 85.197461
1542.000000, 85.627869
1538.000000, 85.375845
1534.000000, 85.531655
1530.000000, 85.347313
1526.000000, 85.502022
1522.000000, 85.203194
1518.000000, 85.767445
1514.000000, 85.364986
1510.000000, 85.368434
1506.000000, 85.419691
1502.000000, 84.915745
1498.000000, 85.424772
1494.000000, 84.840972
1490.000000, 85.307592
1486.000000, 84.822273
1482.000000, 84.370383
1478.000000, 84.487540
1474.000000, 84.685468
1470.000000, 84.321621
1466.000000, 84.316690
1462.000000, 84.174120
1458.000000, 84.256143
1454.000000, 83.586954
1450.000000, 83.770320
1446.000000, 83.395924
1442.000000, 83.284920
1438.000000, 83.658619
1434.000000, 83.743002
1430.000000, 83.222743
1426.000000, 83.484384
1422.000000, 83.428341
1418.000000, 83.531688
1414.000000, 83.829000
1410.000000, 83.764265
1406.000000, 83.774360
1402.000000, 83.856341
1398.000000, 83.908153
1394.000000, 84.024464
1390.000000, 83.860706
1386.000000, 83.939805
1382.000000, 84.587083
1378.000000, 84.575077
1374.000000, 84.710936
1370.000000, 84.860609
1366.000000, 84.997376
1362.000000, 84.838540
1358.000000, 85.227709
1354.000000, 85.588680
1350.000000, 85.704731
1346.000000, 86.031712
1342.000000, 86.459652
1338.000000, 86.402721
1334.000000, 86.611119
1330.000000, 86.272873
1326.000000, 86.436905
1322.000000, 86.428930
1318.000000, 86.834429
1314.000000, 86.787122
1310.000000, 87.080048
1306.000000, 86.763290
1302.000000, 86.665146
1298.000000, 86.626423
1294.000000, 86.687849
1290.000000, 86.725504
1286.000000, 86.573960
1282.000000, 86.516341
1278.000000, 86.609449
1274.000000, 86.814052
1270.000000, 86.866605
1266.000000, 86.714323
1262.000000, 86.615612
1258.000000, 86.724215
1254.000000, 86.546258
1250.000000, 86.783400
1246.000000, 86.482243
1242.000000, 86.425252
1238.000000, 86.242186
1234.000000, 86.468180
1230.000000, 86.288674
1226.000000, 86.066291
1222.000000, 85.807531
1218.000000, 85.815371
1214.000000, 85.561550
1210.000000, 85.347204
1206.000000, 85.164685
1202.000000, 84.946900
1198.000000, 84.806855
1194.000000, 84.535351
1190.000000, 84.663169
1186.000000, 84.655024
1182.000000, 84.517305
1178.000000, 84.734659
1174.000000, 85.041682
1170.000000, 85.141988
1166.000000, 85.325810
1162.000000, 85.666214
1158.000000, 85.784380
1154.000000, 86.026948
1150.000000, 86.150864
1146.000000, 86.431019
1142.000000, 86.818100
1138.000000, 86.938701
1134.000000, 86.980128
1130.000000, 86.968228
1126.000000, 87.228463
1122.000000, 87.337754
1118.000000, 87.191181
1114.000000, 87.305599
1110.000000, 87.339132
1106.000000, 87.269389
1102.000000, 87.155161
1098.000000, 87.204452
1094.000000, 87.449189
1090.000000, 87.243471
1086.000000, 87.446486
1082.000000, 87.597757
1078.000000, 87.486711
1074.000000, 87.477500
1070.000000, 87.408520
1066.000000, 87.707956
1062.000000, 87.688521
1058.000000, 87.625786
1054.000000, 87.682948
1050.000000, 87.903534
1046.000000, 87.954535
1042.000000, 87.649883
1038.000000, 87.304975
1034.000000, 87.011959
1030.000000, 87.302887
1026.000000, 87.557312
1022.000000, 87.061023
1018.000000, 87.236167
1014.000000, 87.837939
1010.000000, 87.311563
1006.000000, 87.067022
1002.000000, 87.410048
998.000000, 87.612033
994.000000, 87.570393
990.000000, 87.929565
986.000000, 88.056195
982.000000, 88.474425
978.000000, 88.241163
974.000000, 88.330136
970.000000, 88.072076
966.000000, 88.937218
962.000000, 88.822547
958.000000, 88.183200
954.000000, 87.874408
950.000000, 88.382423
