nm, %R
1650.000000, 90.779924
1646.000000, 92.122348
1642.000000, 92.948099
1638.000000, 93.326161
1634.000000, 93.818223
1630.000000, 93.817662
1626.000000, 94.202895
1622.000000, 94.128377
1618.000000, 94.169884
1614.000000, 94.207637
1610.000000, 94.345327
1606.000000, 94.609099
1602.000000, 95.081244
1598.000000, 95.360420
1594.000000, 95.678429
1590.000000, 95.769295
1586.000000, 95.879502
1582.000000, 95.900452
1578.000000, 96.056855
1574.000000, 95.962519
1570.000000, 96.099601
1566.000000, 96.049290
1562.000000, 96.040709
1558.000000, 96.033860
1554.000000, 96.002580
1550.000000, 95.910629
1546.000000, 95.806858
1542.000000, 95.869001
1538.000000, 95.885064
1534.000000, 95.762781
1530.000000, 95.856614
1526.000000, 95.812340
1522.000000, 95.807516
1518.000000, 95.796436
1514.000000, 95.758078
1510.000000, 95.726964
1506.000000, 95.716464
1502.000000, 95.578147
1498.000000, 95.380289
1494.000000, 95.082742
1490.000000, 94.821623
1486.000000, 94.634942
1482.000000, 94.367422
1478.000000, 94.112040
1474.000000, 93.767329
1470.000000, 93.386233
1466.000000, 93.089026
1462.000000, 92.649496
1458.000000, 92.323678
1454.000000, 92.045853
1450.000000, 91.735738
1446.000000, 91.446181
1442.000000, 91.273100
1438.000000, 91.173032
1434.000000, 91.125510
1430.000000, 91.162945
1426.000000, 91.086806
1422.000000, 90.961579
1418.000000, 90.687765
1414.000000, 90.545998
1410.000000, 90.382495
1406.000000, 90.208515
1402.000000, 90.234457
1398.000000, 90.357482
1394.000000, 90.484134
1390.000000, 90.331068
1386.000000, 90.082495
1382.000000, 89.847924
1378.000000, 89.812261
1374.000000, 89.896741
1370.000000, 90.077984
1366.000000, 90.389993
1362.000000, 91.023356
1358.000000, 91.880027
1354.000000, 92.417607
1350.000000, 92.807900
1346.000000, 93.334697
1342.000000, 94.247504
1338.000000, 95.294009
1334.000000, 96.148627
1330.000000, 96.658251
1326.000000, 96.916200
1322.000000, 97.033369
1318.000000, 97.117220
1314.000000, 97.100713
1310.000000, 97.248481
1306.000000, 97.281448
1302.000000, 97.321218
1298.000000, 97.302887
1294.000000, 97.288740
1290.000000, 97.311894
1286.000000, 97.244428
1282.000000, 97.262315
1278.000000, 97.253810
1274.000000, 97.240781
1270.000000, 97.170395
1266.000000, 97.150517
1262.000000, 97.122583
1258.000000, 97.081919
1254.000000, 96.966719
1250.000000, 96.911989
1246.000000, 96.850600
1242.000000, 96.800545
1238.000000, 96.723924
1234.000000, 96.605082
1230.000000, 96.486944
1226.000000, 96.315288
1222.000000, 96.133032
1218.000000, 95.920443
1214.000000, 95.672857
1210.000000, 95.334414
1206.000000, 94.935788
1202.000000, 94.513324
1198.000000, 94.116991
1194.000000, 93.678285
1190.000000, 93.157744
1186.000000, 92.453052
1182.000000, 91.416868
1178.000000, 90.399122
1174.000000, 89.750694
1170.000000, 89.785806
1166.000000, 90.289309
1162.000000, 90.949363
1158.000000, 91.748672
1154.000000, 92.596575
1150.000000, 93.571063
1146.000000, 94.348638
1142.000000, 94.779055
1138.000000, 95.037089
1134.000000, 95.287289
1130.000000, 95.688614
1126.000000, 96.196464
1122.000000, 96.696198
1118.000000, 97.035644
1114.000000, 97.228927
1110.000000, 97.416874
1106.000000, 97.574529
1102.000000, 97.659639
1098.000000, 97.779659
1094.000000, 97.748194
1090.000000, 97.701873
1086.000000, 97.692300
1082.000000, 97.743007
1078.000000, 97.723878
1074.000000, 97.676802
1070.000000, 97.677385
1066.000000, 97.697238
1062.000000, 97.585898
1058.000000, 97.482970
1054.000000, 97.481586
1050.000000, 97.607758
1046.000000, 97.604369
1042.000000, 97.444763
1038.000000, 97.500449
1034.000000, 97.449602
1030.000000, 97.519587
1026.000000, 97.476859
1022.000000, 97.398767
1018.000000, 97.432658
1014.000000, 97.435841
1010.000000, 97.350559
1006.000000, 97.331461
1002.000000, 97.425042
998.000000, 97.435064
994.000000, 97.506217
990.000000, 97.634470
986.000000, 97.694185
982.000000, 97.624759
978.000000, 97.691588
974.000000, 97.668489
970.000000, 97.815554
966.000000, 97.910499
962.000000, 97.709478
958.000000, 97.774647
954.000000, 97.846227
950.000000, 97.769782
