nm, %R
1650.000000, 96.603343
1646.000000, 97.608881
1642.000000, 98.057184
1638.000000, 98.252613
1634.000000, 98.354640
1630.000000, 98.469756
1626.000000, 98.513098
1622.000000, 98.464422
1618.000000, 98.477815
1614.000000, 98.483324
1610.000000, 98.540890
1606.000000, 98.646686
1602.000000, 98.853449
1598.000000, 99.047899
1594.000000, 99.138153
1590.000000, 99.339179
1586.000000, 99.361587
1582.000000, 99.350844
1578.000000, 99.390211
1574.000000, 99.368787
1570.000000, 99.464830
1566.000000, 99.440718
1562.000000, 99.420614
1558.000000, 99.467174
1554.000000, 99.475822
1550.000000, 99.380512
1546.000000, 99.410090
1542.000000, 99.371538
1538.000000, 99.351550
1534.000000, 99.341276
1530.000000, 99.391388
1526.000000, 99.379200
1522.000000, 99.373857
1518.000000, 99.384214
1514.000000, 99.304850
1510.000000, 99.366527
1506.000000, 99.377971
1502.000000, 99.293820
1498.000000, 99.230839
1494.000000, 99.179212
1490.000000, 99.093509
1486.000000, 98.977510
1482.000000, 98.932314
1478.000000, 98.823518
1474.000000, 98.756228
1470.000000, 98.627691
1466.000000, 98.446876
1462.000000, 98.370912
1458.000000, 98.235486
1454.000000, 98.162372
1450.000000, 98.013654
1446.000000, 97.911389
1442.000000, 97.850965
1438.000000, 97.850369
1434.000000, 97.895836
1430.000000, 97.898122
1426.000000, 97.837180
1422.000000, 97.716182
1418.000000, 97.536256
1414.000000, 97.374669
1410.000000, 97.256247
1406.000000, 97.117021
1402.000000, 97.079817
1398.000000, 97.038928
1394.000000, 97.012481
1390.000000, 96.938735
1386.000000, 96.808159
1382.000000, 96.657168
1378.000000, 96.532021
1374.000000, 96.474990
1370.000000, 96.524331
1366.000000, 96.704477
1362.000000, 96.995796
1358.000000, 97.341931
1354.000000, 97.627842
1350.000000, 97.848298
1346.000000, 98.083844
1342.000000, 98.448330
1338.000000, 98.860925
1334.000000, 99.249585
1330.000000, 99.472605
1326.000000, 99.653322
1322.000000, 99.715427
1318.000000, 99.763160
1314.000000, 99.799836
1310.000000, 99.828585
1306.000000, 99.795967
1302.000000, 99.780368
1298.000000, 99.796760
1294.000000, 99.814328
1290.000000, 99.813284
1286.000000, 99.798798
1282.000000, 99.781665
1278.000000, 99.802968
1274.000000, 99.805225
1270.000000, 99.787231
1266.000000, 99.743388
1262.000000, 99.722548
1258.000000, 99.724263
1254.000000, 99.760589
1250.000000, 99.744594
1246.000000, 99.689311
1242.000000, 99.686686
1238.000000, 99.689917
1234.000000, 99.664013
1230.000000, 99.615256
1226.000000, 99.607727
1222.000000, 99.592075
1218.000000, 99.507729
1214.000000, 99.401599
1210.000000, 99.328916
1206.000000, 99.195506
1202.000000, 99.026941
1198.000000, 98.877407
1194.000000, 98.685772
1190.000000, 98.421390
1186.000000, 98.005927
1182.000000, 97.445369
1178.000000, 96.879236
1174.000000, 96.420934
1170.000000, 96.242681
1166.000000, 96.328723
1162.000000, 96.644962
1158.000000, 97.079648
1154.000000, 97.507929
1150.000000, 97.926191
1146.000000, 98.271260
1142.000000, 98.531790
1138.000000, 98.657009
1134.000000, 98.749658
1130.000000, 98.909758
1126.000000, 99.142216
1122.000000, 99.373250
1118.000000, 99.549665
1114.000000, 99.640150
1110.000000, 99.668830
1106.000000, 99.682425
1102.000000, 99.731231
1098.000000, 99.792679
1094.000000, 99.824407
1090.000000, 99.809353
1086.000000, 99.784131
1082.000000, 99.785560
1078.000000, 99.790076
1074.000000, 99.756664
1070.000000, 99.772496
1066.000000, 99.800080
1062.000000, 99.778850
1058.000000, 99.782079
1054.000000, 99.754595
1050.000000, 99.686004
1046.000000, 99.636916
1042.000000, 99.627084
1038.000000, 99.635424
1034.000000, 99.638108
1030.000000, 99.636187
1026.000000, 99.624813
1022.000000, 99.621039
1018.000000, 99.601416
1014.000000, 99.582093
1010.000000, 99.611000
1006.000000, 99.565183
1002.000000, 99.573081
998.000000, 99.566662
994.000000, 99.592634
990.000000, 99.599751
986.000000, 99.645318
982.000000, 99.651071
978.000000, 99.716378
974.000000, 99.723183
970.000000, 99.684244
966.000000, 99.764525
962.000000, 99.744054
958.000000, 99.606390
954.000000, 99.671578
950.000000, 99.717581
