nm, %R
1650.000000, 93.357935
1646.000000, 94.435440
1642.000000, 94.962434
1638.000000, 95.376941
1634.000000, 95.585957
1630.000000, 95.634487
1626.000000, 95.924076
1622.000000, 95.992254
1618.000000, 96.071371
1614.000000, 96.003402
1610.000000, 96.131173
1606.000000, 96.271322
1602.000000, 96.618138
1598.000000, 96.797666
1594.000000, 97.028144
1590.000000, 97.101156
1586.000000, 97.151272
1582.000000, 97.205449
1578.000000, 97.159451
1574.000000, 97.174746
1570.000000, 97.165074
1566.000000, 97.189990
1562.000000, 97.111065
1558.000000, 97.130989
1554.000000, 97.131768
1550.000000, 97.172162
1546.000000, 97.079405
1542.000000, 97.126938
1538.000000, 97.123521
1534.000000, 97.091298
1530.000000, 97.088014
1526.000000, 97.180996
1522.000000, 97.134764
1518.000000, 97.128609
1514.000000, 97.040473
1510.000000, 97.107453
1506.000000, 96.989630
1502.000000, 96.875701
1498.000000, 96.803567
1494.000000, 96.494745
1490.000000, 96.397371
1486.000000, 96.230500
1482.000000, 96.126894
1478.000000, 95.909877
1474.000000, 95.700568
1470.000000, 95.436755
1466.000000, 95.221221
1462.000000, 94.967875
1458.000000, 94.763584
1454.000000, 94.566672
1450.000000, 94.350664
1446.000000, 94.217393
1442.000000, 94.011990
1438.000000, 93.980217
1434.000000, 93.927921
1430.000000, 93.928124
1426.000000, 93.889854
1422.000000, 93.829493
1418.000000, 93.709768
1414.000000, 93.684753
1410.000000, 93.607711
1406.000000, 93.535317
1402.000000, 93.665664
1398.000000, 93.655948
1394.000000, 93.737268
1390.000000, 93.677336
1386.000000, 93.562104
1382.000000, 93.308876
1378.000000, 93.217319
1374.000000, 93.275553
1370.000000, 93.530232
1366.000000, 93.761787
1362.000000, 94.199579
1358.000000, 94.709216
1354.000000, 95.067766
1350.000000, 95.415089
1346.000000, 95.745640
1342.000000, 96.329993
1338.000000, 97.045468
1334.000000, 97.577745
1330.000000, 97.843706
1326.000000, 97.974842
1322.000000, 98.003985
1318.000000, 98.110883
1314.000000, 98.155948
1310.000000, 98.177291
1306.000000, 98.171783
1302.000000, 98.203953
1298.000000, 98.218888
1294.000000, 98.221815
1290.000000, 98.218346
1286.000000, 98.166215
1282.000000, 98.163608
1278.000000, 98.140581
1274.000000, 98.147425
1270.000000, 98.120392
1266.000000, 98.129557
1262.000000, 98.101263
1258.000000, 98.027903
1254.000000, 97.966577
1250.000000, 97.934176
1246.000000, 97.947129
1242.000000, 97.855170
1238.000000, 97.774928
1234.000000, 97.714364
1230.000000, 97.665463
1226.000000, 97.575035
1222.000000, 97.351261
1218.000000, 97.167775
1214.000000, 97.050174
1210.000000, 96.875484
1206.000000, 96.633285
1202.000000, 96.315635
1198.000000, 96.054487
1194.000000, 95.762932
1190.000000, 95.401819
1186.000000, 94.985956
1182.000000, 94.359053
1178.000000, 93.767316
1174.000000, 93.415915
1170.000000, 93.484227
1166.000000, 93.838409
1162.000000, 94.345037
1158.000000, 94.882799
1154.000000, 95.465426
1150.000000, 96.025366
1146.000000, 96.446086
1142.000000, 96.734733
1138.000000, 96.862041
1134.000000, 96.998888
1130.000000, 97.268381
1126.000000, 97.642681
1122.000000, 97.903786
1118.000000, 98.090329
1114.000000, 98.212235
1110.000000, 98.312653
1106.000000, 98.375792
1102.000000, 98.423107
1098.000000, 98.552375
1094.000000, 98.570871
1090.000000, 98.533583
1086.000000, 98.464382
1082.000000, 98.458532
1078.000000, 98.491874
1074.000000, 98.508281
1070.000000, 98.436655
1066.000000, 98.489670
1062.000000, 98.495112
1058.000000, 98.338088
1054.000000, 98.277288
1050.000000, 98.328600
1046.000000, 98.381364
1042.000000, 98.241954
1038.000000, 98.290493
1034.000000, 98.331315
1030.000000, 98.263219
1026.000000, 98.268833
1022.000000, 98.320991
1018.000000, 98.310273
1014.000000, 98.314207
1010.000000, 98.367566
1006.000000, 98.291830
1002.000000, 98.328951
998.000000, 98.394360
994.000000, 98.430706
990.000000, 98.574178
986.000000, 98.560866
982.000000, 98.462298
978.000000, 98.338503
974.000000, 98.346345
970.000000, 98.562838
966.000000, 98.655279
962.000000, 98.550884
958.000000, 98.785437
954.000000, 98.515953
950.000000, 98.470610
