nm, %R
1650.000000, 82.913244
1646.000000, 85.097195
1642.000000, 86.777226
1638.000000, 86.897292
1634.000000, 87.631423
1630.000000, 87.907451
1626.000000, 88.234886
1622.000000, 88.134455
1618.000000, 88.029321
1614.000000, 88.701979
1610.000000, 88.730150
1606.000000, 89.603237
1602.000000, 89.760244
1598.000000, 90.716174
1594.000000, 91.048702
1590.000000, 91.784065
1586.000000, 91.813035
1582.000000, 92.213718
1578.000000, 92.150008
1574.000000, 91.799036
1570.000000, 91.929268
1566.000000, 92.421608
1562.000000, 92.099719
1558.000000, 91.962784
1554.000000, 91.938920
1550.000000, 91.415038
1546.000000, 91.240758
1542.000000, 91.220474
1538.000000, 91.203006
1534.000000, 91.075342
1530.000000, 91.351246
1526.000000, 91.631046
1522.000000, 91.291031
1518.000000, 91.000341
1514.000000, 91.064956
1510.000000, 91.405085
1506.000000, 90.796338
1502.000000, 90.906424
1498.000000, 90.523156
1494.000000, 89.882575
1490.000000, 89.133143
1486.000000, 89.273042
1482.000000, 88.455065
1478.000000, 87.800322
1474.000000, 87.567301
1470.000000, 86.766047
1466.000000, 86.353095
1462.000000, 85.408695
1458.000000, 85.220274
1454.000000, 84.734547
1450.000000, 83.994598
1446.000000, 83.503130
1442.000000, 82.961497
1438.000000, 82.797079
1434.000000, 82.876388
1430.000000, 83.186499
1426.000000, 82.616010
1422.000000, 81.843385
1418.000000, 81.012364
1414.000000, 81.079866
1410.000000, 80.921361
1406.000000, 80.591405
1402.000000, 80.279797
1398.000000, 80.641785
1394.000000, 79.134353
1390.000000, 74.380195
1386.000000, 80.610722
1382.000000, 80.328930
1378.000000, 81.045859
1374.000000, 81.521804
1370.000000, 81.120681
1366.000000, 81.448535
1362.000000, 84.189301
1358.000000, 85.234578
1354.000000, 85.604091
1350.000000, 85.726882
1346.000000, 86.635697
1342.000000, 89.554768
1338.000000, 91.491631
1334.000000, 92.558433
1330.000000, 92.950063
1326.000000, 93.034488
1322.000000, 93.316072
1318.000000, 93.453096
1314.000000, 93.369514
1310.000000, 93.635553
1306.000000, 93.455754
1302.000000, 93.513878
1298.000000, 93.701881
1294.000000, 94.028582
1290.000000, 93.734119
1286.000000, 93.523956
1282.000000, 93.332407
1278.000000, 93.401353
1274.000000, 93.472821
1270.000000, 93.419360
1266.000000, 93.411363
1262.000000, 93.188609
1258.000000, 92.998536
1254.000000, 92.880324
1250.000000, 93.087450
1246.000000, 92.904871
1242.000000, 92.567098
1238.000000, 92.319828
1234.000000, 92.242101
1230.000000, 91.877248
1226.000000, 91.385003
1222.000000, 90.981746
1218.000000, 90.477888
1214.000000, 89.948221
1210.000000, 89.111274
1206.000000, 88.450678
1202.000000, 87.768167
1198.000000, 86.949403
1194.000000, 86.458585
1190.000000, 85.712640
1186.000000, 84.143600
1182.000000, 81.871930
1178.000000, 79.265717
1174.000000, 78.390155
1170.000000, 79.451363
1166.000000, 81.043327
1162.000000, 82.295806
1158.000000, 83.495168
1154.000000, 85.398505
1150.000000, 87.502968
1146.000000, 88.697179
1142.000000, 88.857588
1138.000000, 88.815598
1134.000000, 89.328809
1130.000000, 90.035093
1126.000000, 91.026972
1122.000000, 92.215263
1118.000000, 92.752607
1114.000000, 92.759841
1110.000000, 92.820827
1106.000000, 93.124342
1102.000000, 93.316982
1098.000000, 93.348612
1094.000000, 93.451420
1090.000000, 93.199647
1086.000000, 93.358263
1082.000000, 93.237729
1078.000000, 93.174159
1074.000000, 93.369683
1070.000000, 93.506569
1066.000000, 93.638225
1062.000000, 93.378140
1058.000000, 93.225541
1054.000000, 93.160131
1050.000000, 92.743095
1046.000000, 92.464175
1042.000000, 92.617208
1038.000000, 92.813698
1034.000000, 92.788261
1030.000000, 92.543422
1026.000000, 92.754358
1022.000000, 93.074214
1018.000000, 92.763317
1014.000000, 92.487815
1010.000000, 92.431859
1006.000000, 92.508442
1002.000000, 92.218917
998.000000, 92.370471
994.000000, 92.761962
990.000000, 92.416976
986.000000, 92.534042
982.000000, 93.007358
978.000000, 92.938829
974.000000, 93.217976
970.000000, 93.401179
966.000000, 93.999375
962.000000, 93.813056
958.000000, 93.728518
954.000000, 93.716230
950.000000, 93.000989
