nm, %R
1650.000000, 62.636877
1646.000000, 68.372099
1642.000000, 74.149512
1638.000000, 79.317054
1634.000000, 83.379836
1630.000000, 86.247591
1626.000000, 88.015306
1622.000000, 88.997517
1618.000000, 89.607273
1614.000000, 90.121116
1610.000000, 90.684951
1606.000000, 91.284590
1602.000000, 91.893846
1598.000000, 92.275439
1594.000000, 92.529536
1590.000000, 92.649222
1586.000000, 92.700946
1582.000000, 92.850178
1578.000000, 92.846097
1574.000000, 92.925330
1570.000000, 93.030109
1566.000000, 93.018912
1562.000000, 93.134439
1558.000000, 93.086827
1554.000000, 93.111555
1550.000000, 93.117692
1546.000000, 93.147060
1542.000000, 93.104970
1538.000000, 93.070180
1534.000000, 93.084843
1530.000000, 93.072630
1526.000000, 93.015397
1522.000000, 93.024118
1518.000000, 93.018436
1514.000000, 92.945258
1510.000000, 92.914432
1506.000000, 92.815151
1502.000000, 92.745421
1498.000000, 92.622863
1494.000000, 92.552195
1490.000000, 92.482479
1486.000000, 92.451796
1482.000000, 92.252776
1478.000000, 92.064183
1474.000000, 91.839178
1470.000000, 91.646798
1466.000000, 91.405168
1462.000000, 91.242143
1458.000000, 91.055394
1454.000000, 90.879904
1450.000000, 90.739624
1446.000000, 90.534102
1442.000000, 90.319464
1438.000000, 90.076549
1434.000000, 89.811322
1430.000000, 89.565528
1426.000000, 89.356205
1422.000000, 89.163819
1418.000000, 88.979453
1414.000000, 88.935521
1410.000000, 89.050420
1406.000000, 89.198767
1402.000000, 89.374481
1398.000000, 89.636833
1394.000000, 89.932773
1390.000000, 90.215326
1386.000000, 90.334674
1382.000000, 90.344450
1378.000000, 90.370467
1374.000000, 90.558586
1370.000000, 90.799508
1366.000000, 90.975841
1362.000000, 91.063371
1358.000000, 91.155467
1354.000000, 91.450305
1350.000000, 91.896388
1346.000000, 92.392841
1342.000000, 92.828056
1338.000000, 93.207972
1334.000000, 93.510065
1330.000000, 93.685726
1326.000000, 93.797715
1322.000000, 93.848216
1318.000000, 93.920071
1314.000000, 93.983917
1310.000000, 94.004146
1306.000000, 94.048262
1302.000000, 94.074350
1298.000000, 94.095037
1294.000000, 94.108548
1290.000000, 94.159662
1286.000000, 94.182929
1282.000000, 94.197454
1278.000000, 94.188687
1274.000000, 94.172098
1270.000000, 94.199780
1266.000000, 94.164404
1262.000000, 94.117985
1258.000000, 94.110241
1254.000000, 94.104092
1250.000000, 94.074111
1246.000000, 94.045399
1242.000000, 94.043758
1238.000000, 94.010021
1234.000000, 93.901867
1230.000000, 93.786368
1226.000000, 93.678469
1222.000000, 93.530453
1218.000000, 93.392674
1214.000000, 93.294734
1210.000000, 93.200255
1206.000000, 93.110013
1202.000000, 92.962083
1198.000000, 92.757055
1194.000000, 92.502412
1190.000000, 92.209639
1186.000000, 91.883201
1182.000000, 91.654955
1178.000000, 91.536850
1174.000000, 91.459618
1170.000000, 91.537523
1166.000000, 91.679103
1162.000000, 91.852863
1158.000000, 92.054111
1154.000000, 92.269923
1150.000000, 92.472861
1146.000000, 92.557710
1142.000000, 92.421050
1138.000000, 92.066558
1134.000000, 91.602874
1130.000000, 91.196546
1126.000000, 91.083402
1122.000000, 91.455867
1118.000000, 92.142601
1114.000000, 92.863487
1110.000000, 93.459750
1106.000000, 93.850608
1102.000000, 94.077249
1098.000000, 94.225711
1094.000000, 94.286915
1090.000000, 94.357668
1086.000000, 94.409782
1082.000000, 94.372972
1078.000000, 94.337349
1074.000000, 94.372424
1070.000000, 94.395594
1066.000000, 94.361534
1062.000000, 94.336057
1058.000000, 94.307629
1054.000000, 94.314768
1050.000000, 94.323640
1046.000000, 94.328193
1042.000000, 94.315644
1038.000000, 94.289808
1034.000000, 94.244696
1030.000000, 94.205804
1026.000000, 94.199940
1022.000000, 94.232350
1018.000000, 94.196357
1014.000000, 94.157429
1010.000000, 94.211135
1006.000000, 94.237022
1002.000000, 94.234572
998.000000, 94.273073
994.000000, 94.327822
990.000000, 94.334243
986.000000, 94.315648
982.000000, 94.337424
978.000000, 94.386736
974.000000, 94.383689
970.000000, 94.383431
966.000000, 94.400111
962.000000, 94.426385
958.000000, 94.506663
954.000000, 94.510622
950.000000, 94.492550
