nm, %R
1650.000000, 77.652073
1646.000000, 80.724296
1642.000000, 83.599404
1638.000000, 86.001700
1634.000000, 87.877514
1630.000000, 89.189282
1626.000000, 90.035654
1622.000000, 90.503270
1618.000000, 90.826518
1614.000000, 91.017625
1610.000000, 91.333215
1606.000000, 91.629787
1602.000000, 91.825183
1598.000000, 91.989187
1594.000000, 92.137341
1590.000000, 92.229835
1586.000000, 92.184530
1582.000000, 92.259474
1578.000000, 92.317569
1574.000000, 92.346908
1570.000000, 92.394319
1566.000000, 92.372123
1562.000000, 92.419402
1558.000000, 92.353828
1554.000000, 92.397993
1550.000000, 92.380345
1546.000000, 92.425677
1542.000000, 92.375497
1538.000000, 92.352690
1534.000000, 92.370764
1530.000000, 92.414768
1526.000000, 92.340728
1522.000000, 92.297933
1518.000000, 92.277567
1514.000000, 92.269523
1510.000000, 92.217278
1506.000000, 92.103966
1502.000000, 92.093101
1498.000000, 92.046543
1494.000000, 91.953602
1490.000000, 91.858462
1486.000000, 91.790067
1482.000000, 91.665235
1478.000000, 91.550843
1474.000000, 91.399137
1470.000000, 91.220067
1466.000000, 91.033387
1462.000000, 90.928970
1458.000000, 90.854024
1454.000000, 90.695719
1450.000000, 90.579962
1446.000000, 90.431453
1442.000000, 90.318446
1438.000000, 90.127432
1434.000000, 90.026715
1430.000000, 89.866873
1426.000000, 89.794859
1422.000000, 89.816932
1418.000000, 89.785899
1414.000000, 89.833322
1410.000000, 89.899932
1406.000000, 90.067069
1402.000000, 90.228386
1398.000000, 90.368094
1394.000000, 90.539506
1390.000000, 90.730989
1386.000000, 90.841011
1382.000000, 90.831474
1378.000000, 90.779625
1374.000000, 90.870786
1370.000000, 91.158311
1366.000000, 91.287660
1362.000000, 91.363776
1358.000000, 91.359772
1354.000000, 91.515245
1350.000000, 91.798248
1346.000000, 92.153354
1342.000000, 92.464628
1338.000000, 92.702841
1334.000000, 92.863831
1330.000000, 93.056443
1326.000000, 93.131492
1322.000000, 93.138505
1318.000000, 93.146931
1314.000000, 93.207874
1310.000000, 93.260669
1306.000000, 93.212599
1302.000000, 93.243998
1298.000000, 93.277445
1294.000000, 93.251956
1290.000000, 93.304839
1286.000000, 93.345991
1282.000000, 93.327368
1278.000000, 93.331726
1274.000000, 93.283460
1270.000000, 93.288540
1266.000000, 93.262405
1262.000000, 93.212934
1258.000000, 93.186635
1254.000000, 93.212956
1250.000000, 93.215963
1246.000000, 93.144043
1242.000000, 93.117482
1238.000000, 93.098578
1234.000000, 93.035359
1230.000000, 92.905627
1226.000000, 92.766168
1222.000000, 92.674505
1218.000000, 92.556080
1214.000000, 92.461304
1210.000000, 92.364843
1206.000000, 92.272614
1202.000000, 92.192685
1198.000000, 92.073793
1194.000000, 91.902989
1190.000000, 91.680256
1186.000000, 91.498456
1182.000000, 91.407733
1178.000000, 91.435090
1174.000000, 91.481769
1170.000000, 91.571770
1166.000000, 91.701037
1162.000000, 91.868230
1158.000000, 92.028309
1154.000000, 92.156489
1150.000000, 92.282204
1146.000000, 92.408622
1142.000000, 92.444390
1138.000000, 92.312067
1134.000000, 92.092009
1130.000000, 91.933953
1126.000000, 91.936636
1122.000000, 92.132952
1118.000000, 92.460198
1114.000000, 92.783676
1110.000000, 93.057311
1106.000000, 93.258861
1102.000000, 93.388443
1098.000000, 93.437779
1094.000000, 93.417186
1090.000000, 93.456517
1086.000000, 93.503244
1082.000000, 93.503970
1078.000000, 93.498679
1074.000000, 93.479274
1070.000000, 93.506916
1066.000000, 93.527638
1062.000000, 93.505709
1058.000000, 93.476979
1054.000000, 93.452883
1050.000000, 93.456646
1046.000000, 93.489639
1042.000000, 93.476237
1038.000000, 93.436310
1034.000000, 93.410565
1030.000000, 93.412882
1026.000000, 93.430008
1022.000000, 93.453741
1018.000000, 93.440221
1014.000000, 93.405136
1010.000000, 93.473682
1006.000000, 93.534406
1002.000000, 93.502741
998.000000, 93.459814
994.000000, 93.493147
990.000000, 93.494094
986.000000, 93.536340
982.000000, 93.547724
978.000000, 93.561508
974.000000, 93.570197
970.000000, 93.560348
966.000000, 93.618542
962.000000, 93.590886
958.000000, 93.664737
954.000000, 93.681900
950.000000, 93.686180
